DowntimeKey,Date,MachineKey,ShiftKey,ReasonKey,Downtime Minutes,Stop Count
34654,2025-12-28,5,2,2,137.3,4
34655,2025-12-28,5,2,1,5.4,1
34656,2025-12-28,5,2,3,10.1,1
34657,2025-12-28,5,3,3,13.9,2
34658,2025-12-28,5,3,2,107.1,3
34659,2025-12-28,5,3,1,26.4,1
34660,2025-12-28,5,3,5,2.0,1
34661,2025-12-28,6,1,5,76.1,4
34662,2025-12-28,6,1,3,13.0,1
34663,2025-12-28,6,1,2,62.5,1
34664,2025-12-28,6,1,4,41.3,1
34665,2025-12-28,6,2,2,38.0,1
34666,2025-12-28,6,2,1,31.0,2
34667,2025-12-28,6,2,5,11.2,1
34668,2025-12-28,6,2,6,33.1,1
34669,2025-12-28,6,3,5,8.8,1
34670,2025-12-28,6,3,2,38.1,2
34671,2025-12-28,6,3,3,14.1,1
34672,2025-12-28,6,3,4,38.9,1
34673,2025-12-28,6,3,1,3.8,1
34674,2025-12-28,7,1,1,44.0,3
34675,2025-12-28,7,1,4,55.1,1
34676,2025-12-28,7,1,2,102.1,3
34677,2025-12-28,7,1,3,18.5,1
34678,2025-12-28,7,1,8,11.4,1
34679,2025-12-28,7,1,7,15.0,1
34680,2025-12-28,7,2,3,41.8,4
34681,2025-12-28,7,2,1,26.2,3
34682,2025-12-28,7,2,5,16.1,1
34683,2025-12-28,7,2,6,28.1,1
34684,2025-12-28,7,2,2,24.5,1
34685,2025-12-28,7,3,2,117.7,6
34686,2025-12-28,7,3,3,41.3,2
34687,2025-12-28,7,3,1,3.5,1
34688,2025-12-28,7,3,8,5.9,1
34689,2025-12-28,8,1,4,29.7,1
34690,2025-12-28,8,1,1,17.9,1
34691,2025-12-28,8,2,1,47.0,2
34692,2025-12-28,8,2,3,33.8,1
34693,2025-12-28,8,3,4,76.4,2
34694,2025-12-28,8,3,1,3.7,1
34695,2025-12-28,9,2,7,1.9,1
34696,2025-12-28,9,2,5,24.7,1
34697,2025-12-28,9,2,1,16.7,2
34698,2025-12-28,9,2,4,26.6,1
34699,2025-12-28,9,3,3,39.4,2
34700,2025-12-28,10,1,6,23.3,1
34701,2025-12-28,10,1,2,17.6,1
34702,2025-12-28,10,2,1,2.2,1
34703,2025-12-28,10,2,2,27.4,1
34704,2025-12-28,10,3,4,71.3,1
34705,2025-12-28,10,3,1,32.0,3
34706,2025-12-28,10,3,2,160.8,3
34707,2025-12-28,10,3,6,36.5,1
34708,2025-12-28,11,1,1,0.6,1
34709,2025-12-28,11,1,4,39.3,1
34710,2025-12-28,11,1,6,11.5,1
34711,2025-12-28,11,1,2,37.5,1
34712,2025-12-28,11,1,5,12.8,1
34713,2025-12-28,11,2,1,19.0,2
34714,2025-12-28,11,2,8,12.7,1
34715,2025-12-28,11,2,3,46.6,3
34716,2025-12-28,11,3,5,10.2,1
34717,2025-12-28,11,3,3,9.1,1
34718,2025-12-28,11,3,1,8.7,1
34719,2025-12-28,12,1,5,5.5,1
34720,2025-12-28,12,1,1,10.3,1
34721,2025-12-28,12,1,2,3.0,1
34722,2025-12-28,12,2,2,14.1,1
34723,2025-12-28,12,2,5,7.7,1
34724,2025-12-28,12,2,6,34.4,1
34725,2025-12-28,12,3,1,1.8,1
34726,2025-12-28,12,3,3,8.5,1
34727,2025-12-29,1,1,1,6.7,1
34728,2025-12-29,1,2,7,10.5,1
34729,2025-12-29,1,2,1,5.9,1
34730,2025-12-29,1,2,4,97.3,1
34731,2025-12-29,1,3,2,41.1,2
34732,2025-12-29,1,3,1,5.6,2
34733,2025-12-29,2,1,1,19.3,3
34734,2025-12-29,2,1,3,14.7,1
34735,2025-12-29,2,1,4,30.5,1
34736,2025-12-29,2,1,2,28.2,1
34737,2025-12-29,2,1,7,4.3,1
34738,2025-12-29,2,2,2,33.9,1
34739,2025-12-29,2,2,6,27.6,1
34740,2025-12-29,2,2,1,1.1,1
34741,2025-12-29,2,2,4,33.6,1
34742,2025-12-29,2,3,1,9.1,2
34743,2025-12-29,2,3,4,14.5,1
34744,2025-12-29,3,1,1,22.7,2
34745,2025-12-29,3,1,4,31.8,1
34746,2025-12-29,3,1,3,4.7,1
34747,2025-12-29,3,1,2,12.6,1
34748,2025-12-29,3,2,1,9.1,1
34749,2025-12-29,3,2,6,25.2,1
34750,2025-12-29,3,2,2,15.0,1
34751,2025-12-29,3,2,4,24.9,1
34752,2025-12-29,3,3,10,37.3,1
34753,2025-12-29,3,3,1,33.4,4
34754,2025-12-29,3,3,2,19.2,1
34755,2025-12-29,3,3,4,35.2,1
34756,2025-12-29,3,3,3,4.7,1
34757,2025-12-29,4,1,8,10.2,2
34758,2025-12-29,4,1,1,17.2,1
34759,2025-12-29,4,2,3,38.2,1
34760,2025-12-29,4,2,1,3.8,1
34761,2025-12-29,4,2,2,20.9,1
34762,2025-12-29,5,1,4,19.9,1
34763,2025-12-29,5,1,1,4.4,1
34764,2025-12-29,5,1,3,13.0,1
34765,2025-12-29,5,2,7,6.5,1
34766,2025-12-29,5,2,2,20.2,1
34767,2025-12-29,5,2,1,19.3,2
34768,2025-12-29,5,2,5,12.2,1
34769,2025-12-29,5,3,2,41.7,1
34770,2025-12-29,5,3,6,15.3,1
34771,2025-12-29,5,3,1,19.2,1
34772,2025-12-29,6,1,1,27.4,2
34773,2025-12-29,6,1,5,12.7,1
34774,2025-12-29,6,1,4,101.6,1
34775,2025-12-29,6,2,7,8.8,1
34776,2025-12-29,6,2,1,9.5,1
34777,2025-12-29,6,2,3,44.2,1
34778,2025-12-29,6,2,2,20.8,1
34779,2025-12-29,6,3,1,16.7,1
34780,2025-12-29,6,3,7,3.1,1
34781,2025-12-29,6,3,2,51.3,1
34782,2025-12-29,7,1,1,46.1,6
34783,2025-12-29,7,1,3,24.2,1
34784,2025-12-29,7,1,7,9.8,1
34785,2025-12-29,7,1,4,30.8,1
34786,2025-12-29,7,1,2,21.2,1
34787,2025-12-29,7,2,3,74.7,5
34788,2025-12-29,7,2,1,7.6,1
34789,2025-12-29,7,2,5,10.6,2
34790,2025-12-29,7,2,2,29.2,1
34791,2025-12-29,7,2,7,12.1,1
34792,2025-12-29,7,3,1,39.5,4
34793,2025-12-29,7,3,7,8.7,1
34794,2025-12-29,7,3,8,4.5,1
34795,2025-12-29,7,3,5,10.4,1
34796,2025-12-29,7,3,2,41.0,1
34797,2025-12-29,7,3,3,22.6,2
34798,2025-12-29,8,1,2,29.8,1
34799,2025-12-29,8,2,1,18.4,1
34800,2025-12-29,8,3,1,36.5,5
34801,2025-12-29,8,3,3,77.3,2
34802,2025-12-29,8,3,2,38.1,1
34803,2025-12-29,9,1,1,18.9,2
34804,2025-12-29,9,2,3,16.4,1
34805,2025-12-29,9,3,1,13.9,2
34806,2025-12-29,10,1,3,69.2,2
34807,2025-12-29,10,1,2,27.5,1
34808,2025-12-29,10,2,7,7.2,1
34809,2025-12-29,10,2,2,42.2,1
34810,2025-12-29,10,3,1,17.6,2
34811,2025-12-29,10,3,8,2.7,1
34812,2025-12-29,10,3,5,22.0,2
34813,2025-12-29,11,1,2,67.1,2
34814,2025-12-29,11,2,6,22.0,1
34815,2025-12-29,11,3,6,52.6,1
34816,2025-12-29,11,3,3,29.4,2
34817,2025-12-29,11,3,1,3.4,1
34818,2025-12-29,11,3,8,9.4,1
34819,2025-12-29,12,1,2,28.9,1
34820,2025-12-29,12,1,4,40.2,1
34821,2025-12-29,12,1,1,11.7,1
34822,2025-12-29,12,2,2,30.2,1
34823,2025-12-30,1,1,4,22.1,1
34824,2025-12-30,1,1,6,34.6,1
34825,2025-12-30,1,2,3,38.5,2
34826,2025-12-30,1,2,1,22.9,2
34827,2025-12-30,1,2,8,5.7,1
34828,2025-12-30,1,2,7,12.7,1
34829,2025-12-30,1,3,2,25.5,1
34830,2025-12-30,1,3,1,62.7,5
34831,2025-12-30,1,3,4,91.0,2
34832,2025-12-30,1,3,3,23.7,1
34833,2025-12-30,2,1,2,28.8,1
34834,2025-12-30,2,2,2,32.5,1
34835,2025-12-30,2,2,1,5.9,1
34836,2025-12-30,2,2,3,5.9,1
34837,2025-12-30,2,2,6,11.9,1
34838,2025-12-30,2,3,2,36.8,1
34839,2025-12-30,2,3,1,18.6,2
34840,2025-12-30,2,3,3,6.8,1
34841,2025-12-30,3,1,3,16.6,1
34842,2025-12-30,3,1,1,6.0,1
34843,2025-12-30,3,2,1,38.3,2
34844,2025-12-30,3,2,5,18.4,1
34845,2025-12-30,3,3,1,55.4,4
34846,2025-12-30,3,3,3,66.9,3
34847,2025-12-30,3,3,4,18.1,1
34848,2025-12-30,3,3,2,15.1,1
34849,2025-12-30,4,1,1,11.9,1
34850,2025-12-30,4,2,7,1.9,1
34851,2025-12-30,4,3,10,17.6,1
34852,2025-12-30,4,3,2,16.2,1
34853,2025-12-30,4,3,4,76.3,1
34854,2025-12-30,4,3,1,22.1,1
34855,2025-12-30,5,1,1,11.1,1
34856,2025-12-30,5,1,6,13.5,1
34857,2025-12-30,5,1,4,77.3,1
34858,2025-12-30,5,2,6,59.9,1
34859,2025-12-30,5,2,7,32.4,1
34860,2025-12-30,5,3,1,16.5,3
34861,2025-12-30,5,3,5,25.4,1
34862,2025-12-30,5,3,4,27.0,1
34863,2025-12-30,5,3,3,4.2,1
34864,2025-12-30,6,1,3,8.2,1
34865,2025-12-30,6,1,2,5.7,1
34866,2025-12-30,6,2,6,21.0,1
34867,2025-12-30,6,2,1,15.8,2
34868,2025-12-30,6,2,7,7.7,1
34869,2025-12-30,6,3,10,37.7,1
34870,2025-12-30,6,3,2,51.2,1
34871,2025-12-30,6,3,1,17.6,3
34872,2025-12-30,6,3,5,8.0,1
34873,2025-12-30,7,1,4,59.8,2
34874,2025-12-30,7,1,2,24.3,1
34875,2025-12-30,7,1,5,35.3,1
34876,2025-12-30,7,1,7,31.0,2
34877,2025-12-30,7,1,1,41.5,4
34878,2025-12-30,7,2,1,41.6,4
34879,2025-12-30,7,2,6,89.3,2
34880,2025-12-30,7,2,3,32.2,2
34881,2025-12-30,7,2,4,48.1,1
34882,2025-12-30,7,2,2,10.5,1
34883,2025-12-30,7,3,5,66.4,2
34884,2025-12-30,7,3,3,28.6,2
34885,2025-12-30,7,3,2,171.7,5
34886,2025-12-30,7,3,4,21.2,1
34887,2025-12-30,8,1,4,36.2,2
34888,2025-12-30,8,1,7,4.5,1
34889,2025-12-30,8,1,6,7.9,2
34890,2025-12-30,8,1,5,14.3,2
34891,2025-12-30,8,1,8,13.9,1
34892,2025-12-30,8,1,1,7.6,1
34893,2025-12-30,8,2,2,58.5,3
34894,2025-12-30,8,2,1,3.7,1
34895,2025-12-30,8,2,6,30.1,1
34896,2025-12-30,8,2,3,18.3,1
34897,2025-12-30,8,2,5,3.6,1
34898,2025-12-30,8,3,3,10.5,1
34899,2025-12-30,8,3,2,13.3,1
34900,2025-12-30,8,3,5,10.5,1
34901,2025-12-30,9,1,7,24.5,1
34902,2025-12-30,9,2,1,23.5,1
34903,2025-12-30,9,3,7,8.5,1
34904,2025-12-30,9,3,1,2.8,1
34905,2025-12-30,9,3,8,8.4,1
34906,2025-12-30,9,3,2,105.8,3
34907,2025-12-30,9,3,3,3.6,1
34908,2025-12-30,10,1,2,23.2,1
34909,2025-12-30,10,1,1,10.3,2
34910,2025-12-30,10,2,3,13.9,1
34911,2025-12-30,10,2,1,4.9,1
34912,2025-12-30,10,2,2,7.0,1
34913,2025-12-30,10,3,3,39.8,2
34914,2025-12-30,10,3,1,17.6,2
34915,2025-12-30,10,3,7,16.5,1
34916,2025-12-30,10,3,6,25.8,1
34917,2025-12-30,10,3,8,3.8,1
34918,2025-12-30,10,3,5,11.4,1
34919,2025-12-30,10,3,4,8.7,1
34920,2025-12-30,11,1,3,43.1,3
34921,2025-12-30,11,1,2,22.4,1
34922,2025-12-30,11,1,1,22.7,2
34923,2025-12-30,11,2,2,91.5,2
34924,2025-12-30,11,2,5,3.5,1
34925,2025-12-30,11,2,1,8.1,1
34926,2025-12-30,11,3,8,10.1,1
34927,2025-12-30,11,3,2,102.7,1
34928,2025-12-30,11,3,7,9.8,1
34929,2025-12-30,11,3,1,14.1,2
34930,2025-12-30,11,3,4,9.7,1
34931,2025-12-30,12,2,7,7.4,1
34932,2025-12-30,12,2,1,11.8,1
34933,2025-12-30,12,2,2,5.7,1
34934,2025-12-30,12,3,3,47.4,2
34935,2025-12-30,12,3,8,11.7,1
34936,2025-12-30,12,3,1,12.1,1
34937,2025-12-30,12,3,4,42.8,2
34938,2025-12-31,1,1,1,10.2,1
34939,2025-12-31,1,1,3,14.0,2
34940,2025-12-31,1,1,6,43.7,1
34941,2025-12-31,1,2,4,65.3,2
34942,2025-12-31,1,2,5,11.3,1
34943,2025-12-31,1,3,10,32.8,1
34944,2025-12-31,1,3,1,4.0,2
34945,2025-12-31,1,3,2,51.5,2
34946,2025-12-31,1,3,7,9.0,1
34947,2025-12-31,2,1,2,86.2,3
34948,2025-12-31,2,1,1,7.7,1
34949,2025-12-31,2,2,1,6.3,1
34950,2025-12-31,2,2,2,78.6,3
34951,2025-12-31,2,3,5,10.7,2
34952,2025-12-31,2,3,3,17.6,1
34953,2025-12-31,3,1,1,19.8,3
34954,2025-12-31,3,1,7,18.5,1
34955,2025-12-31,3,1,3,36.0,2
34956,2025-12-31,3,1,5,9.7,1
34957,2025-12-31,3,1,2,35.9,1
34958,2025-12-31,3,1,6,44.9,1
34959,2025-12-31,3,2,4,88.8,3
34960,2025-12-31,3,2,1,18.6,2
34961,2025-12-31,3,2,2,76.7,3
34962,2025-12-31,3,2,8,11.4,1
34963,2025-12-31,3,3,1,5.1,1
34964,2025-12-31,3,3,8,3.0,1
34965,2025-12-31,3,3,2,89.3,2
34966,2025-12-31,3,3,3,47.5,3
34967,2025-12-31,4,1,4,23.4,1
34968,2025-12-31,4,2,1,14.4,1
34969,2025-12-31,4,2,3,29.9,1
34970,2025-12-31,4,3,1,3.9,1
34971,2025-12-31,5,1,4,39.6,1
34972,2025-12-31,5,1,5,21.8,1
34973,2025-12-31,5,2,2,78.9,2
34974,2025-12-31,5,3,6,27.1,1
34975,2025-12-31,5,3,2,82.8,2
34976,2025-12-31,5,3,1,22.6,3
34977,2025-12-31,5,3,3,12.7,1
34978,2025-12-31,6,1,5,16.3,1
34979,2025-12-31,6,1,1,23.0,2
34980,2025-12-31,6,1,7,8.9,1
34981,2025-12-31,6,1,3,2.3,1
34982,2025-12-31,6,2,2,52.2,2
34983,2025-12-31,6,2,1,8.8,2
34984,2025-12-31,6,2,5,5.0,1
34985,2025-12-31,6,3,1,17.5,1
34986,2025-12-31,6,3,2,5.9,1
34987,2025-12-31,7,1,2,26.1,1
34988,2025-12-31,7,1,5,45.5,2
34989,2025-12-31,7,1,3,15.6,1
34990,2025-12-31,7,1,1,21.4,3
34991,2025-12-31,7,2,3,7.1,1
34992,2025-12-31,7,2,1,21.5,4
34993,2025-12-31,7,2,5,34.7,2
34994,2025-12-31,7,2,2,77.8,2
34995,2025-12-31,7,2,6,16.6,1
34996,2025-12-31,7,3,6,18.8,1
34997,2025-12-31,7,3,5,39.8,2
34998,2025-12-31,7,3,2,76.8,2
34999,2025-12-31,7,3,3,71.9,3
35000,2025-12-31,7,3,1,18.9,2
35001,2025-12-31,8,1,2,14.9,1
35002,2025-12-31,8,1,4,89.0,2
35003,2025-12-31,8,1,3,11.6,1
35004,2025-12-31,8,1,1,12.7,1
35005,2025-12-31,8,2,1,2.0,1
35006,2025-12-31,8,2,6,29.2,1
35007,2025-12-31,8,3,1,16.9,2
35008,2025-12-31,8,3,7,21.1,3
35009,2025-12-31,9,1,3,28.8,2
35010,2025-12-31,9,1,8,6.5,1
35011,2025-12-31,9,2,8,12.3,1
35012,2025-12-31,9,2,5,21.2,1
35013,2025-12-31,9,2,3,3.2,1
35014,2025-12-31,9,3,2,5.0,1
35015,2025-12-31,9,3,1,1.4,1
35016,2025-12-31,10,1,1,11.6,1
35017,2025-12-31,10,1,3,24.8,1
35018,2025-12-31,10,1,7,3.8,1
35019,2025-12-31,10,2,8,20.4,1
35020,2025-12-31,10,2,6,75.2,1
35021,2025-12-31,10,2,4,16.7,1
35022,2025-12-31,10,3,8,14.7,1
35023,2025-12-31,10,3,3,26.9,2
35024,2025-12-31,10,3,7,23.2,1
35025,2025-12-31,10,3,2,93.9,2
35026,2025-12-31,10,3,4,20.0,1
35027,2025-12-31,10,3,6,52.1,1
35028,2025-12-31,10,3,1,10.0,1
35029,2025-12-31,11,1,1,11.4,2
35030,2025-12-31,11,2,4,37.5,1
35031,2025-12-31,11,2,2,14.8,1
35032,2025-12-31,11,2,7,10.8,1
35033,2025-12-31,11,3,1,9.6,2
35034,2025-12-31,11,3,2,205.8,2
35035,2025-12-31,11,3,3,15.0,2
35036,2025-12-31,12,1,2,21.3,1
35037,2025-12-31,12,1,6,55.8,1
35038,2025-12-31,12,1,3,14.8,1
35039,2025-12-31,12,2,1,10.5,1
35040,2025-12-31,12,3,4,26.9,1
35041,2025-12-31,12,3,5,4.5,1
35042,2025-12-31,12,3,7,8.1,1
35043,2025-12-31,12,3,3,35.0,3
35044,2025-12-31,12,3,2,84.6,1
35045,2026-01-01,1,1,1,12.1,2
35046,2026-01-01,1,1,7,7.9,1
35047,2026-01-01,1,1,4,59.0,1
35048,2026-01-01,1,2,7,6.3,1
35049,2026-01-01,1,2,4,20.3,1
35050,2026-01-01,1,2,1,26.7,2
35051,2026-01-01,1,3,3,18.3,1
35052,2026-01-01,1,3,8,24.3,1
35053,2026-01-01,1,3,2,27.8,2
35054,2026-01-01,2,1,1,7.1,1
35055,2026-01-01,2,2,2,28.3,1
35056,2026-01-01,2,2,3,13.3,1
35057,2026-01-01,2,3,6,49.7,1
35058,2026-01-01,2,3,1,26.7,2
35059,2026-01-01,2,3,2,36.6,1
35060,2026-01-01,3,1,5,5.2,1
35061,2026-01-01,3,1,4,39.8,1
35062,2026-01-01,3,1,8,38.1,3
35063,2026-01-01,3,1,1,2.2,1
35064,2026-01-01,3,1,2,11.1,1
35065,2026-01-01,3,2,1,16.7,2
35066,2026-01-01,3,2,5,22.4,3
35067,2026-01-01,3,3,10,24.5,1
35068,2026-01-01,3,3,4,10.2,1
35069,2026-01-01,3,3,8,7.8,1
35070,2026-01-01,3,3,2,8.8,1
35071,2026-01-01,3,3,1,12.2,1
35072,2026-01-01,3,3,3,8.0,1
35073,2026-01-01,4,1,5,12.7,1
35074,2026-01-01,4,1,1,10.2,1
35075,2026-01-01,4,2,4,66.3,2
35076,2026-01-01,4,2,3,8.8,1
35077,2026-01-01,4,3,1,32.7,2
35078,2026-01-01,4,3,3,57.7,1
35079,2026-01-01,4,3,6,45.0,1
35080,2026-01-01,4,3,2,52.3,1
35081,2026-01-01,5,1,5,41.5,3
35082,2026-01-01,5,1,1,21.3,3
35083,2026-01-01,5,1,3,15.3,1
35084,2026-01-01,5,2,3,66.6,2
35085,2026-01-01,5,2,2,35.9,1
35086,2026-01-01,5,2,1,16.3,2
35087,2026-01-01,5,2,6,17.6,1
35088,2026-01-01,5,3,1,19.2,2
35089,2026-01-01,5,3,7,3.7,1
35090,2026-01-01,5,3,2,19.3,1
35091,2026-01-01,6,1,3,16.5,1
35092,2026-01-01,6,1,7,20.4,1
35093,2026-01-01,6,1,4,58.2,1
35094,2026-01-01,6,2,1,18.3,3
35095,2026-01-01,6,2,6,35.4,2
35096,2026-01-01,6,2,4,20.3,1
35097,2026-01-01,6,3,2,13.5,1
35098,2026-01-01,6,3,4,136.6,2
35099,2026-01-01,6,3,6,28.1,1
35100,2026-01-01,7,1,1,32.7,3
35101,2026-01-01,7,1,2,5.9,1
35102,2026-01-01,7,1,4,13.9,2
35103,2026-01-01,7,1,3,57.7,4
35104,2026-01-01,7,2,2,46.5,3
35105,2026-01-01,7,2,4,23.5,1
35106,2026-01-01,7,2,1,83.4,5
35107,2026-01-01,7,2,5,16.2,1
35108,2026-01-01,7,3,6,34.6,2
35109,2026-01-01,7,3,3,8.3,1
35110,2026-01-01,7,3,4,144.5,3
35111,2026-01-01,7,3,1,33.6,3
35112,2026-01-01,7,3,2,14.7,1
35113,2026-01-01,8,1,3,10.5,2
35114,2026-01-01,8,1,2,17.3,1
35115,2026-01-01,8,1,5,49.4,3
35116,2026-01-01,8,2,3,38.9,3
35117,2026-01-01,8,2,1,2.1,1
35118,2026-01-01,8,2,4,13.4,1
35119,2026-01-01,8,3,1,3.7,1
35120,2026-01-01,8,3,5,19.3,2
35121,2026-01-01,8,3,2,32.3,2
35122,2026-01-01,9,1,5,3.2,1
35123,2026-01-01,9,2,1,9.5,1
35124,2026-01-01,9,2,2,1.3,1
35125,2026-01-01,9,3,1,3.3,1
35126,2026-01-01,9,3,4,20.2,1
35127,2026-01-01,9,3,3,5.6,1
35128,2026-01-01,10,1,2,7.6,1
35129,2026-01-01,10,1,1,12.8,2
35130,2026-01-01,10,1,3,48.4,1
35131,2026-01-01,10,1,7,21.7,1
35132,2026-01-01,10,1,5,11.1,1
35133,2026-01-01,10,3,3,7.2,1
35134,2026-01-01,10,3,2,25.0,1
35135,2026-01-01,10,3,1,13.1,1
35136,2026-01-01,11,1,7,12.4,1
35137,2026-01-01,11,1,8,5.0,1
35138,2026-01-01,11,2,7,7.9,1
35139,2026-01-01,11,2,4,57.7,2
35140,2026-01-01,11,2,1,8.2,2
35141,2026-01-01,11,3,2,44.5,1
35142,2026-01-01,11,3,1,3.1,1
35143,2026-01-01,11,3,7,40.7,2
35144,2026-01-01,11,3,6,51.4,1
35145,2026-01-01,12,1,8,9.6,1
35146,2026-01-01,12,2,8,14.1,1
35147,2026-01-01,12,3,1,15.7,3
35148,2026-01-01,12,3,2,60.7,1
35149,2026-01-02,1,1,2,54.0,2
35150,2026-01-02,1,2,6,28.2,1
35151,2026-01-02,1,2,4,46.2,1
35152,2026-01-02,1,3,1,53.4,3
35153,2026-01-02,1,3,3,23.4,1
35154,2026-01-02,1,3,5,23.1,1
35155,2026-01-02,2,1,7,3.9,1
35156,2026-01-02,2,1,3,34.0,2
35157,2026-01-02,2,1,6,10.4,1
35158,2026-01-02,2,1,2,68.3,3
35159,2026-01-02,2,2,8,8.4,1
35160,2026-01-02,2,2,4,26.6,1
35161,2026-01-02,2,3,1,7.5,1
35162,2026-01-02,2,3,8,32.0,2
35163,2026-01-02,3,1,1,12.4,2
35164,2026-01-02,3,1,7,8.0,1
35165,2026-01-02,3,1,8,4.1,1
35166,2026-01-02,3,1,4,32.2,1
35167,2026-01-02,3,2,2,84.9,2
35168,2026-01-02,3,2,1,27.4,4
35169,2026-01-02,3,2,5,1.4,1
35170,2026-01-02,3,2,6,57.3,1
35171,2026-01-02,3,3,1,11.1,2
35172,2026-01-02,3,3,2,32.0,3
35173,2026-01-02,4,1,8,3.9,1
35174,2026-01-02,4,1,3,16.5,1
35175,2026-01-02,4,2,1,28.3,2
35176,2026-01-02,4,2,2,50.5,1
35177,2026-01-02,4,2,4,47.5,1
35178,2026-01-02,4,3,1,4.6,1
35179,2026-01-02,4,3,3,1.5,1
35180,2026-01-02,5,1,1,11.9,1
35181,2026-01-02,5,2,3,80.9,1
35182,2026-01-02,5,2,1,10.8,1
35183,2026-01-02,5,3,10,33.4,1
35184,2026-01-02,5,3,3,20.0,1
35185,2026-01-02,5,3,4,53.0,1
35186,2026-01-02,5,3,2,73.6,3
35187,2026-01-02,5,3,6,18.4,1
35188,2026-01-02,5,3,7,5.9,1
35189,2026-01-02,6,1,1,13.0,1
35190,2026-01-02,6,1,4,87.0,2
35191,2026-01-02,6,2,3,55.0,2
35192,2026-01-02,6,2,5,19.6,1
35193,2026-01-02,6,2,8,7.6,1
35194,2026-01-02,6,2,2,15.3,1
35195,2026-01-02,6,2,4,22.9,1
35196,2026-01-02,6,3,1,25.7,4
35197,2026-01-02,6,3,3,12.9,1
35198,2026-01-02,7,1,4,69.1,2
35199,2026-01-02,7,1,2,74.3,3
35200,2026-01-02,7,1,1,8.7,1
35201,2026-01-02,7,1,7,12.3,3
35202,2026-01-02,7,1,3,2.1,1
35203,2026-01-02,7,2,6,50.7,1
35204,2026-01-02,7,2,2,20.1,1
35205,2026-01-02,7,2,5,35.9,3
35206,2026-01-02,7,2,4,141.2,3
35207,2026-01-02,7,2,1,6.3,1
35208,2026-01-02,7,2,3,22.0,1
35209,2026-01-02,7,3,2,46.8,1
35210,2026-01-02,7,3,1,15.9,3
35211,2026-01-02,7,3,5,10.7,1
35212,2026-01-02,7,3,6,5.7,1
35213,2026-01-02,7,3,3,62.4,3
35214,2026-01-02,7,3,4,17.6,1
35215,2026-01-02,8,1,1,9.1,1
35216,2026-01-02,8,1,2,15.5,1
35217,2026-01-02,8,1,7,13.6,1
35218,2026-01-02,8,1,5,10.2,1
35219,2026-01-02,8,2,1,35.6,6
35220,2026-01-02,8,2,2,62.6,2
35221,2026-01-02,8,2,6,19.1,1
35222,2026-01-02,8,2,8,6.7,1
35223,2026-01-02,8,3,8,8.1,1
35224,2026-01-02,8,3,2,52.3,2
35225,2026-01-02,8,3,1,4.5,1
35226,2026-01-02,8,3,3,23.9,1
35227,2026-01-02,8,3,5,35.2,1
35228,2026-01-02,9,1,2,21.0,1
35229,2026-01-02,9,2,6,30.2,2
35230,2026-01-02,9,3,2,25.3,1
35231,2026-01-02,9,3,5,20.7,1
35232,2026-01-02,9,3,3,8.1,1
35233,2026-01-02,9,3,8,47.5,3
35234,2026-01-02,9,3,4,11.5,1
35235,2026-01-02,9,3,1,5.9,1
35236,2026-01-02,10,1,3,38.7,2
35237,2026-01-02,10,1,7,6.1,1
35238,2026-01-02,10,2,1,8.5,1
35239,2026-01-02,10,2,2,50.1,1
35240,2026-01-02,10,2,3,14.2,1
35241,2026-01-02,10,3,2,28.6,1
35242,2026-01-02,11,1,6,13.0,1
35243,2026-01-02,11,1,2,37.6,4
35244,2026-01-02,11,1,1,14.8,1
35245,2026-01-02,11,2,3,6.4,1
35246,2026-01-02,11,2,4,81.8,1
35247,2026-01-02,11,2,2,17.5,1
35248,2026-01-02,11,2,8,2.5,1
35249,2026-01-02,11,2,1,2.4,1
35250,2026-01-02,11,3,2,46.4,2
35251,2026-01-02,11,3,5,13.2,2
35252,2026-01-02,11,3,4,25.9,1
35253,2026-01-02,11,3,1,14.8,2
35254,2026-01-02,11,3,3,3.9,1
35255,2026-01-02,11,3,6,41.9,1
35256,2026-01-02,11,3,7,5.4,1
35257,2026-01-02,12,1,2,22.1,1
35258,2026-01-02,12,1,1,11.6,1
35259,2026-01-02,12,2,2,44.6,2
35260,2026-01-02,12,2,1,14.8,1
35261,2026-01-02,12,3,2,16.6,1
35262,2026-01-02,12,3,4,35.6,1
35263,2026-01-02,12,3,8,5.1,1
35264,2026-01-02,12,3,5,26.9,1
35265,2026-01-03,1,1,1,10.2,2
35266,2026-01-03,1,1,5,17.5,1
35267,2026-01-03,1,2,2,21.0,1
35268,2026-01-03,1,2,4,12.9,1
35269,2026-01-03,1,2,3,34.9,1
35270,2026-01-03,1,2,1,7.1,1
35271,2026-01-03,1,3,2,15.9,1
35272,2026-01-03,1,3,4,30.1,1
35273,2026-01-03,1,3,3,7.7,1
35274,2026-01-03,1,3,1,8.7,1
35275,2026-01-03,2,1,9,129.4,1
35276,2026-01-03,2,1,1,56.9,3
35277,2026-01-03,2,2,2,67.4,1
35278,2026-01-03,2,3,6,22.9,1
35279,2026-01-03,2,3,2,28.4,2
35280,2026-01-03,2,3,1,14.4,2
35281,2026-01-03,2,3,4,40.1,1
35282,2026-01-03,3,1,4,66.8,2
35283,2026-01-03,3,1,1,9.2,2
35284,2026-01-03,3,1,2,10.7,1
35285,2026-01-03,3,2,2,22.9,1
35286,2026-01-03,3,2,6,7.1,1
35287,2026-01-03,3,2,1,28.4,4
