ProductionKey,Date,MachineKey,ShiftKey,Planned Minutes,Run Minutes,Ideal Minutes,Units Produced,Units Good
8467,2025-09-07,3,1,480.0,399.4,313.6,1394,1362
8468,2025-09-07,3,2,480.0,462.3,380.7,1692,1654
8469,2025-09-07,3,3,480.0,421.1,336.8,1497,1475
8470,2025-09-07,4,1,480.0,366.0,335.0,2116,2098
8471,2025-09-07,4,2,480.0,461.3,408.5,2580,2546
8472,2025-09-07,4,3,480.0,464.9,411.4,2598,2565
8473,2025-09-07,5,1,480.0,462.7,390.9,1117,1086
8474,2025-09-07,5,2,480.0,472.4,393.1,1123,1097
8475,2025-09-07,5,3,480.0,343.8,274.4,784,771
8476,2025-09-07,6,1,480.0,413.1,341.6,976,956
8477,2025-09-07,6,2,480.0,387.4,334.6,956,934
8478,2025-09-07,6,3,480.0,360.1,301.7,862,850
8479,2025-09-07,7,1,480.0,411.0,332.0,830,806
8480,2025-09-07,7,2,480.0,289.2,226.8,567,551
8481,2025-09-07,7,3,480.0,293.6,225.2,563,548
8482,2025-09-07,8,1,480.0,412.5,353.1,921,900
8483,2025-09-07,8,2,480.0,358.7,302.1,788,771
8484,2025-09-07,8,3,480.0,392.9,327.4,854,836
8485,2025-09-07,9,1,480.0,421.6,378.1,1194,1185
8486,2025-09-07,9,2,480.0,364.5,311.0,982,970
8487,2025-09-07,9,3,480.0,480.0,423.4,1337,1312
8488,2025-09-07,10,1,480.0,391.5,334.5,1338,1311
8489,2025-09-07,10,2,480.0,390.7,329.2,1317,1298
8490,2025-09-07,10,3,480.0,430.5,367.0,1468,1447
8491,2025-09-07,11,1,480.0,454.5,382.4,1311,1283
8492,2025-09-07,11,2,480.0,423.0,362.8,1244,1223
8493,2025-09-07,11,3,480.0,334.4,273.0,936,914
8494,2025-09-07,12,1,480.0,472.2,413.3,1550,1532
8495,2025-09-07,12,2,480.0,431.1,374.9,1406,1390
8496,2025-09-07,12,3,480.0,470.5,399.5,1498,1482
8497,2025-09-08,1,1,480.0,466.6,419.6,2098,2067
8498,2025-09-08,1,2,480.0,426.5,379.0,1895,1866
8499,2025-09-08,1,3,480.0,404.9,347.0,1735,1716
8500,2025-09-08,2,1,480.0,400.9,345.0,1725,1709
8501,2025-09-08,2,2,480.0,364.1,320.8,1604,1577
8502,2025-09-08,2,3,480.0,392.4,330.8,1654,1627
8503,2025-09-08,3,1,480.0,446.0,381.6,1696,1655
8504,2025-09-08,3,2,480.0,363.8,297.7,1323,1292
8505,2025-09-08,3,3,480.0,334.9,274.1,1218,1190
8506,2025-09-08,4,1,480.0,427.6,388.6,2454,2432
8507,2025-09-08,4,2,480.0,422.3,394.6,2492,2474
8508,2025-09-08,4,3,480.0,342.6,316.0,1996,1962
8509,2025-09-08,5,1,480.0,376.4,327.9,937,919
8510,2025-09-08,5,2,480.0,275.7,241.5,690,677
8511,2025-09-08,5,3,480.0,366.6,309.4,884,865
8512,2025-09-08,6,1,480.0,409.4,347.6,993,973
8513,2025-09-08,6,2,480.0,437.8,381.5,1090,1068
8514,2025-09-08,6,3,480.0,449.0,372.1,1063,1041
8515,2025-09-08,7,1,480.0,348.7,285.2,713,694
8516,2025-09-08,7,2,480.0,339.4,271.6,679,664
8517,2025-09-08,7,3,480.0,277.2,207.6,519,507
8518,2025-09-08,8,1,480.0,431.1,366.9,957,945
8519,2025-09-08,8,2,480.0,383.0,326.2,851,832
8520,2025-09-08,8,3,447.6,413.8,347.7,907,888
8521,2025-09-08,9,1,480.0,432.2,394.9,1247,1241
8522,2025-09-08,9,2,480.0,466.5,407.9,1288,1267
8523,2025-09-08,9,3,480.0,480.0,406.3,1283,1269
8524,2025-09-08,10,1,480.0,474.5,413.0,1652,1622
8525,2025-09-08,10,2,480.0,399.5,348.2,1393,1371
8526,2025-09-08,10,3,480.0,397.7,323.5,1294,1267
8527,2025-09-08,11,1,480.0,377.2,315.0,1080,1060
8528,2025-09-08,11,2,480.0,439.2,372.2,1276,1244
8529,2025-09-08,11,3,480.0,332.5,262.8,901,877
8530,2025-09-08,12,1,480.0,413.3,354.4,1329,1315
8531,2025-09-08,12,2,480.0,446.3,387.5,1453,1421
8532,2025-09-08,12,3,457.0,441.9,383.2,1437,1415
8533,2025-09-09,1,1,480.0,450.7,403.0,2015,1989
8534,2025-09-09,1,2,480.0,434.5,379.0,1895,1875
8535,2025-09-09,1,3,480.0,374.7,332.2,1661,1641
8536,2025-09-09,2,1,480.0,426.3,380.6,1903,1883
8537,2025-09-09,2,2,480.0,381.7,328.2,1641,1604
8538,2025-09-09,2,3,480.0,445.8,382.2,1911,1905
8539,2025-09-09,3,1,480.0,310.6,259.6,1154,1132
8540,2025-09-09,3,2,480.0,415.5,339.3,1508,1475
8541,2025-09-09,3,3,480.0,466.8,373.5,1660,1612
8542,2025-09-09,4,1,480.0,397.4,366.7,2316,2301
8543,2025-09-09,4,2,480.0,414.5,377.8,2386,2362
8544,2025-09-09,4,3,480.0,455.7,414.2,2616,2592
8545,2025-09-09,5,1,480.0,382.1,324.1,926,911
8546,2025-09-09,5,2,480.0,441.5,388.9,1111,1087
8547,2025-09-09,5,3,480.0,325.5,271.6,776,764
8548,2025-09-09,6,1,480.0,399.2,332.5,950,929
8549,2025-09-09,6,2,480.0,319.1,272.3,778,762
8550,2025-09-09,6,3,480.0,457.6,380.8,1088,1064
8551,2025-09-09,7,1,480.0,300.4,232.4,581,566
8552,2025-09-09,7,2,480.0,299.5,239.2,598,578
8553,2025-09-09,7,3,480.0,325.9,245.2,613,600
8554,2025-09-09,8,1,480.0,433.1,361.5,943,922
8555,2025-09-09,8,2,480.0,373.8,320.5,836,818
8556,2025-09-09,8,3,480.0,396.0,328.5,857,831
8557,2025-09-09,9,1,480.0,378.0,354.7,1120,1115
8558,2025-09-09,9,2,480.0,423.1,384.8,1215,1204
8559,2025-09-09,9,3,458.3,357.8,307.8,972,956
8560,2025-09-09,10,1,480.0,412.2,361.8,1447,1421
8561,2025-09-09,10,2,480.0,459.2,403.8,1615,1576
8562,2025-09-09,10,3,480.0,268.0,229.8,919,903
8563,2025-09-09,11,1,480.0,396.8,339.5,1164,1129
8564,2025-09-09,11,2,480.0,463.1,405.4,1390,1356
8565,2025-09-09,11,3,480.0,362.2,302.8,1038,1017
8566,2025-09-09,12,1,480.0,465.6,406.9,1526,1507
8567,2025-09-09,12,2,480.0,392.0,362.1,1358,1339
8568,2025-09-09,12,3,480.0,480.0,398.4,1494,1471
8569,2025-09-10,1,1,480.0,441.0,389.6,1948,1928
8570,2025-09-10,1,2,480.0,389.7,338.6,1693,1669
8571,2025-09-10,1,3,480.0,450.7,393.6,1968,1933
8572,2025-09-10,2,1,480.0,468.3,394.4,1972,1947
8573,2025-09-10,2,2,480.0,448.3,414.4,2072,2051
8574,2025-09-10,2,3,480.0,409.0,361.6,1808,1782
8575,2025-09-10,3,1,480.0,365.4,294.1,1307,1275
8576,2025-09-10,3,2,480.0,240.9,202.3,899,878
8577,2025-09-10,3,3,480.0,437.0,364.7,1621,1585
8578,2025-09-10,4,1,480.0,398.8,355.3,2244,2213
8579,2025-09-10,4,2,480.0,438.4,396.3,2503,2480
8580,2025-09-10,4,3,480.0,477.5,414.4,2617,2599
8581,2025-09-10,5,1,480.0,403.6,349.6,999,984
8582,2025-09-10,5,2,480.0,395.5,339.9,971,951
8583,2025-09-10,5,3,480.0,440.0,370.3,1058,1037
8584,2025-09-10,6,1,480.0,395.6,328.6,939,921
8585,2025-09-10,6,2,480.0,469.1,404.2,1155,1124
8586,2025-09-10,6,3,480.0,326.6,270.6,773,756
8587,2025-09-10,7,1,480.0,379.1,297.2,743,722
8588,2025-09-10,7,2,480.0,410.3,333.6,834,815
8589,2025-09-10,7,3,480.0,412.8,325.2,813,794
8590,2025-09-10,8,1,480.0,318.3,267.2,697,681
8591,2025-09-10,8,2,480.0,396.6,343.1,895,874
8592,2025-09-10,8,3,480.0,436.6,361.9,944,926
8593,2025-09-10,9,1,253.6,253.6,222.6,703,693
8594,2025-09-10,9,2,480.0,419.7,379.7,1199,1191
8595,2025-09-10,9,3,480.0,410.6,359.7,1136,1128
8596,2025-09-10,10,1,480.0,372.5,322.5,1290,1268
8597,2025-09-10,10,2,480.0,422.6,373.0,1492,1475
8598,2025-09-10,10,3,480.0,271.1,226.5,906,888
8599,2025-09-10,11,1,480.0,389.6,334.5,1147,1125
8600,2025-09-10,11,2,480.0,346.8,288.8,990,970
8601,2025-09-10,11,3,480.0,269.3,217.9,747,732
8602,2025-09-10,12,1,480.0,329.6,296.3,1111,1096
8603,2025-09-10,12,2,480.0,458.2,411.5,1543,1520
8604,2025-09-10,12,3,480.0,362.0,321.3,1205,1187
8605,2025-09-11,1,1,480.0,443.8,387.8,1939,1907
8606,2025-09-11,1,2,480.0,453.3,393.0,1965,1953
8607,2025-09-11,1,3,480.0,460.9,390.4,1952,1922
8608,2025-09-11,2,1,480.0,449.0,411.6,2058,2046
8609,2025-09-11,2,2,480.0,378.4,329.2,1646,1624
8610,2025-09-11,2,3,480.0,425.4,370.6,1853,1826
8611,2025-09-11,3,1,480.0,375.1,304.6,1354,1320
8612,2025-09-11,3,2,480.0,388.5,316.8,1408,1384
8613,2025-09-11,3,3,437.2,416.4,332.8,1479,1447
8614,2025-09-11,4,1,480.0,460.0,419.7,2651,2628
8615,2025-09-11,4,2,480.0,480.0,442.7,2796,2761
8616,2025-09-11,4,3,480.0,389.3,336.1,2123,2121
8617,2025-09-11,5,1,480.0,402.8,345.1,986,970
8618,2025-09-11,5,2,480.0,480.0,416.5,1190,1165
8619,2025-09-11,5,3,480.0,380.4,313.6,896,882
8620,2025-09-11,6,1,480.0,473.6,404.2,1155,1118
8621,2025-09-11,6,2,480.0,408.4,350.7,1002,978
8622,2025-09-11,6,3,480.0,294.1,252.3,721,699
8623,2025-09-11,7,1,480.0,452.8,373.2,933,912
8624,2025-09-11,7,2,480.0,266.8,216.8,542,530
8625,2025-09-11,7,3,480.0,314.7,245.2,613,598
8626,2025-09-11,8,1,480.0,369.8,310.9,811,793
8627,2025-09-11,8,2,480.0,456.0,389.5,1016,989
8628,2025-09-11,8,3,480.0,420.0,343.5,896,873
8629,2025-09-11,9,1,480.0,465.9,419.9,1326,1310
8630,2025-09-11,9,2,480.0,416.3,365.1,1153,1136
8631,2025-09-11,9,3,480.0,304.7,269.2,850,843
8632,2025-09-11,10,1,480.0,410.0,353.0,1412,1391
8633,2025-09-11,10,2,480.0,450.5,391.8,1567,1541
8634,2025-09-11,10,3,480.0,433.6,366.2,1465,1438
8635,2025-09-11,11,1,480.0,453.5,390.2,1338,1301
8636,2025-09-11,11,2,480.0,436.5,368.7,1264,1235
8637,2025-09-11,11,3,480.0,253.1,212.9,730,714
8638,2025-09-11,12,1,480.0,367.5,316.3,1186,1175
8639,2025-09-11,12,2,480.0,424.9,375.2,1407,1389
8640,2025-09-11,12,3,480.0,463.9,382.4,1434,1416
8641,2025-09-12,1,1,480.0,467.3,416.4,2082,2044
8642,2025-09-12,1,2,480.0,457.8,398.8,1994,1956
8643,2025-09-12,1,3,432.4,377.9,334.4,1672,1653
8644,2025-09-12,2,1,480.0,395.3,368.8,1844,1811
8645,2025-09-12,2,2,480.0,403.9,348.2,1741,1723
8646,2025-09-12,2,3,480.0,415.2,341.4,1707,1686
8647,2025-09-12,3,1,480.0,416.3,354.8,1577,1545
8648,2025-09-12,3,2,480.0,450.5,372.4,1655,1613
8649,2025-09-12,3,3,480.0,310.4,238.9,1062,1036
8650,2025-09-12,4,1,480.0,467.7,415.0,2621,2597
8651,2025-09-12,4,2,480.0,448.4,405.2,2559,2528
8652,2025-09-12,4,3,480.0,416.9,365.9,2311,2287
8653,2025-09-12,5,1,480.0,408.2,348.2,995,975
8654,2025-09-12,5,2,480.0,446.1,372.4,1064,1044
8655,2025-09-12,5,3,480.0,442.4,363.6,1039,1019
8656,2025-09-12,6,1,480.0,398.7,344.8,985,961
8657,2025-09-12,6,2,480.0,403.3,339.5,970,950
8658,2025-09-12,6,3,480.0,461.7,375.6,1073,1051
8659,2025-09-12,7,1,480.0,315.6,255.6,639,627
8660,2025-09-12,7,2,480.0,335.2,268.8,672,656
8661,2025-09-12,7,3,480.0,315.4,236.8,592,574
8662,2025-09-12,8,1,480.0,411.2,341.9,892,874
8663,2025-09-12,8,2,480.0,380.7,320.9,837,817
8664,2025-09-12,8,3,480.0,459.5,384.9,1004,986
8665,2025-09-12,9,1,480.0,410.5,360.7,1139,1121
8666,2025-09-12,9,2,480.0,463.6,431.0,1361,1345
8667,2025-09-12,9,3,480.0,463.7,397.1,1254,1240
8668,2025-09-12,10,1,480.0,426.8,377.0,1508,1490
8669,2025-09-12,10,2,480.0,437.7,372.0,1488,1474
8670,2025-09-12,10,3,480.0,397.8,330.0,1320,1291
8671,2025-09-12,11,1,480.0,375.5,317.0,1087,1060
8672,2025-09-12,11,2,480.0,418.6,360.5,1236,1216
8673,2025-09-12,11,3,480.0,391.6,324.0,1111,1083
8674,2025-09-12,12,1,480.0,444.6,396.0,1485,1474
8675,2025-09-12,12,2,480.0,456.8,402.1,1508,1482
8676,2025-09-12,12,3,480.0,452.7,388.0,1455,1431
8677,2025-09-13,1,1,480.0,450.0,400.8,2004,1987
8678,2025-09-13,1,2,480.0,431.6,389.2,1946,1922
8679,2025-09-13,1,3,480.0,446.4,386.6,1933,1912
8680,2025-09-13,2,1,480.0,442.9,370.8,1854,1820
8681,2025-09-13,2,2,480.0,468.2,412.2,2061,2030
8682,2025-09-13,2,3,480.0,380.9,332.6,1663,1642
8683,2025-09-13,3,1,480.0,299.8,252.7,1123,1097
8684,2025-09-13,3,2,480.0,288.6,237.4,1055,1034
8685,2025-09-13,3,3,480.0,369.6,299.2,1330,1305
8686,2025-09-13,4,1,480.0,457.6,419.6,2650,2635
8687,2025-09-13,4,2,480.0,437.1,407.7,2575,2555
8688,2025-09-13,4,3,480.0,371.8,321.3,2029,2001
8689,2025-09-13,5,1,480.0,363.8,317.1,906,883
8690,2025-09-13,5,2,480.0,366.9,316.8,905,894
8691,2025-09-13,5,3,480.0,347.7,295.8,845,828
8692,2025-09-13,6,1,480.0,449.2,379.1,1083,1058
8693,2025-09-13,6,2,480.0,285.3,248.8,711,702
8694,2025-09-13,6,3,480.0,452.2,370.3,1058,1037
8695,2025-09-13,7,1,480.0,399.5,317.6,794,775
8696,2025-09-13,7,2,480.0,182.1,142.8,357,347
8697,2025-09-13,7,3,434.3,239.0,187.2,468,452
8698,2025-09-13,8,1,480.0,357.8,300.9,785,771
8699,2025-09-13,8,2,480.0,427.6,358.8,936,918
8700,2025-09-13,8,3,480.0,448.0,379.1,989,965
8701,2025-09-13,9,1,480.0,407.4,373.7,1180,1163
8702,2025-09-13,9,2,480.0,474.3,425.0,1342,1329
8703,2025-09-13,9,3,480.0,456.6,403.1,1273,1264
8704,2025-09-13,10,1,480.0,426.5,373.5,1494,1472
8705,2025-09-13,10,2,480.0,465.1,412.0,1648,1618
8706,2025-09-13,10,3,480.0,183.8,159.2,637,632
8707,2025-09-13,11,1,480.0,431.5,360.2,1235,1216
8708,2025-09-13,11,2,480.0,441.5,379.2,1300,1272
8709,2025-09-13,11,3,480.0,219.7,175.9,603,586
8710,2025-09-13,12,1,480.0,351.4,314.7,1180,1174
8711,2025-09-13,12,2,480.0,401.8,350.4,1314,1304
8712,2025-09-13,12,3,480.0,462.9,377.3,1415,1395
8713,2025-09-14,1,1,480.0,424.4,371.2,1856,1829
8714,2025-09-14,1,2,480.0,421.7,363.8,1819,1800
8715,2025-09-14,1,3,480.0,471.3,416.6,2083,2061
8716,2025-09-14,2,1,480.0,348.5,311.6,1558,1534
8717,2025-09-14,2,2,480.0,472.5,412.2,2061,2022
8718,2025-09-14,2,3,480.0,410.1,348.6,1743,1713
8719,2025-09-14,3,1,480.0,396.8,334.4,1486,1455
8720,2025-09-14,3,2,480.0,375.2,317.7,1412,1378
8721,2025-09-14,3,3,480.0,310.1,252.2,1121,1096
8722,2025-09-14,4,1,480.0,480.0,420.7,2657,2618
8723,2025-09-14,4,2,480.0,444.3,402.0,2539,2510
8724,2025-09-14,4,3,480.0,470.5,407.7,2575,2568
8725,2025-09-14,5,1,480.0,409.7,334.2,955,941
8726,2025-09-14,5,2,480.0,453.9,392.0,1120,1102
8727,2025-09-14,5,3,480.0,470.6,389.6,1113,1094
8728,2025-09-14,6,1,480.0,455.4,387.1,1106,1079
8729,2025-09-14,6,2,480.0,453.1,385.7,1102,1083
8730,2025-09-14,6,3,480.0,444.4,373.4,1067,1051
8731,2025-09-14,7,1,480.0,281.7,220.4,551,537
8732,2025-09-14,7,2,480.0,362.1,280.4,701,678
8733,2025-09-14,7,3,480.0,285.1,221.6,554,542
8734,2025-09-14,8,1,480.0,415.7,362.6,946,928
8735,2025-09-14,8,2,480.0,460.4,397.5,1037,1016
8736,2025-09-14,8,3,480.0,367.2,316.2,825,808
8737,2025-09-14,9,1,480.0,435.9,388.9,1228,1213
8738,2025-09-14,9,2,480.0,441.8,395.5,1249,1236
8739,2025-09-14,9,3,480.0,423.7,365.4,1154,1133
8740,2025-09-14,10,1,480.0,403.2,344.0,1376,1363
8741,2025-09-14,10,2,480.0,436.9,367.2,1469,1447
8742,2025-09-14,10,3,480.0,445.0,367.0,1468,1446
8743,2025-09-14,11,1,480.0,291.4,259.3,889,875
8744,2025-09-14,11,2,480.0,398.5,340.1,1166,1143
8745,2025-09-14,11,3,480.0,407.6,339.2,1163,1133
8746,2025-09-14,12,1,480.0,480.0,418.9,1571,1569
8747,2025-09-14,12,2,480.0,427.3,370.1,1388,1370
8748,2025-09-14,12,3,432.0,317.2,270.7,1015,1002
8749,2025-09-15,1,1,480.0,420.0,368.2,1841,1815
8750,2025-09-15,1,2,480.0,372.1,335.6,1678,1656
8751,2025-09-15,1,3,480.0,380.9,326.8,1634,1615
8752,2025-09-15,2,1,480.0,442.4,376.8,1884,1862
8753,2025-09-15,2,2,480.0,366.6,312.8,1564,1546
8754,2025-09-15,2,3,480.0,382.0,338.0,1690,1670
8755,2025-09-15,3,1,480.0,331.3,276.8,1230,1204
8756,2025-09-15,3,2,480.0,422.4,346.7,1541,1513
8757,2025-09-15,3,3,440.1,398.6,322.6,1434,1407
8758,2025-09-15,4,1,480.0,473.4,425.3,2686,2673
8759,2025-09-15,4,2,480.0,480.0,446.3,2819,2775
8760,2025-09-15,4,3,480.0,480.0,420.2,2654,2620
8761,2025-09-15,5,1,480.0,458.7,409.9,1171,1152
8762,2025-09-15,5,2,480.0,395.1,334.2,955,935
8763,2025-09-15,5,3,480.0,451.5,388.5,1110,1089
8764,2025-09-15,6,1,480.0,433.3,368.2,1052,1035
8765,2025-09-15,6,2,480.0,451.4,368.6,1053,1034
8766,2025-09-15,6,3,480.0,385.0,313.9,897,879
8767,2025-09-15,7,1,480.0,320.9,249.6,624,611
8768,2025-09-15,7,2,480.0,421.0,325.2,813,794
8769,2025-09-15,7,3,480.0,328.8,256.0,640,625
8770,2025-09-15,8,1,480.0,367.1,304.4,794,780
8771,2025-09-15,8,2,480.0,474.4,394.8,1030,1005
8772,2025-09-15,8,3,480.0,210.6,170.6,445,435
8773,2025-09-15,9,1,480.0,405.2,352.8,1114,1101
8774,2025-09-15,9,2,480.0,398.3,357.8,1130,1115
8775,2025-09-15,9,3,480.0,475.5,412.9,1304,1273
8776,2025-09-15,10,1,480.0,480.0,413.2,1653,1629
8777,2025-09-15,10,2,480.0,449.1,400.2,1601,1561
8778,2025-09-15,10,3,480.0,205.2,166.0,664,652
8779,2025-09-15,11,1,480.0,411.5,338.9,1162,1129
8780,2025-09-15,11,2,480.0,440.9,374.5,1284,1256
8781,2025-09-15,11,3,480.0,150.4,127.2,436,427
8782,2025-09-15,12,1,480.0,374.9,337.6,1266,1243
8783,2025-09-15,12,2,480.0,448.7,392.0,1470,1445
8784,2025-09-15,12,3,480.0,452.0,392.5,1472,1460
8785,2025-09-16,1,1,480.0,394.3,353.0,1765,1744
8786,2025-09-16,1,2,480.0,411.0,368.8,1844,1817
8787,2025-09-16,1,3,480.0,434.5,373.6,1868,1837
8788,2025-09-16,2,1,480.0,387.9,344.0,1720,1701
8789,2025-09-16,2,2,480.0,432.1,383.2,1916,1889
8790,2025-09-16,2,3,480.0,440.6,383.0,1915,1890
8791,2025-09-16,3,1,480.0,407.1,339.1,1507,1470
8792,2025-09-16,3,2,480.0,365.8,303.3,1348,1326
8793,2025-09-16,3,3,480.0,358.9,284.6,1265,1230
8794,2025-09-16,4,1,480.0,480.0,427.5,2700,2675
8795,2025-09-16,4,2,480.0,445.5,410.1,2590,2580
8796,2025-09-16,4,3,480.0,480.0,424.3,2680,2659
8797,2025-09-16,5,1,480.0,474.1,399.4,1141,1129
8798,2025-09-16,5,2,480.0,357.0,317.8,908,897
8799,2025-09-16,5,3,480.0,420.9,337.4,964,942
8800,2025-09-16,6,1,480.0,446.6,383.2,1095,1070
8801,2025-09-16,6,2,480.0,323.3,272.6,779,762
8802,2025-09-16,6,3,480.0,384.2,305.9,874,852
8803,2025-09-16,7,1,480.0,346.7,267.2,668,652
8804,2025-09-16,7,2,480.0,306.3,244.4,611,595
8805,2025-09-16,7,3,480.0,214.9,156.8,392,380
8806,2025-09-16,8,1,480.0,438.7,366.5,956,931
8807,2025-09-16,8,2,480.0,466.4,404.4,1055,1032
8808,2025-09-16,8,3,480.0,333.7,274.5,716,700
8809,2025-09-16,9,1,480.0,462.8,396.5,1252,1240
8810,2025-09-16,9,2,480.0,450.8,411.0,1298,1280
8811,2025-09-16,9,3,480.0,425.7,379.4,1198,1179
8812,2025-09-16,10,1,480.0,473.1,404.2,1617,1586
8813,2025-09-16,10,2,480.0,437.2,392.0,1568,1542
8814,2025-09-16,10,3,480.0,389.8,335.5,1342,1318
8815,2025-09-16,11,1,480.0,394.5,335.7,1151,1128
8816,2025-09-16,11,2,480.0,440.1,372.5,1277,1248
8817,2025-09-16,11,3,480.0,341.9,273.3,937,912
8818,2025-09-16,12,1,480.0,445.2,385.1,1444,1421
8819,2025-09-16,12,2,480.0,457.5,407.7,1529,1509
8820,2025-09-16,12,3,480.0,419.6,368.0,1380,1365
8821,2025-09-17,1,1,480.0,462.8,417.4,2087,2066
8822,2025-09-17,1,2,480.0,438.9,391.4,1957,1929
8823,2025-09-17,1,3,480.0,377.3,332.0,1660,1637
8824,2025-09-17,2,1,480.0,475.5,423.4,2117,2093
8825,2025-09-17,2,2,480.0,432.6,368.8,1844,1818
8826,2025-09-17,2,3,480.0,353.7,306.0,1530,1502
8827,2025-09-17,3,1,480.0,219.7,178.9,795,778
8828,2025-09-17,3,2,480.0,349.6,290.0,1289,1262
8829,2025-09-17,3,3,480.0,357.9,287.8,1279,1251
8830,2025-09-17,4,1,480.0,452.6,407.7,2575,2550
8831,2025-09-17,4,2,480.0,443.6,396.9,2507,2488
8832,2025-09-17,4,3,480.0,255.3,229.1,1447,1428
8833,2025-09-17,5,1,480.0,405.9,351.4,1004,987
8834,2025-09-17,5,2,480.0,465.8,393.4,1124,1102
8835,2025-09-17,5,3,480.0,195.2,162.8,465,457
8836,2025-09-17,6,1,480.0,372.8,316.8,905,880
8837,2025-09-17,6,2,480.0,382.8,320.6,916,900
8838,2025-09-17,6,3,444.6,288.4,233.4,667,647
8839,2025-09-17,7,1,480.0,380.0,297.6,744,725
8840,2025-09-17,7,2,480.0,293.2,227.2,568,555
8841,2025-09-17,7,3,441.9,295.9,221.2,553,537
8842,2025-09-17,8,1,480.0,431.5,359.9,939,919
8843,2025-09-17,8,2,480.0,446.2,379.1,989,972
8844,2025-09-17,8,3,480.0,284.1,230.4,601,587
8845,2025-09-17,9,1,480.0,431.0,405.3,1280,1270
8846,2025-09-17,9,2,480.0,383.5,345.2,1090,1074
8847,2025-09-17,9,3,480.0,473.6,425.0,1342,1322
8848,2025-09-17,10,1,480.0,480.0,403.0,1612,1594
8849,2025-09-17,10,2,480.0,416.5,362.0,1448,1421
8850,2025-09-17,10,3,480.0,396.8,327.0,1308,1281
8851,2025-09-17,11,1,480.0,426.9,361.4,1239,1205
8852,2025-09-17,11,2,480.0,467.9,388.2,1331,1302
8853,2025-09-17,11,3,480.0,372.8,309.2,1060,1038
8854,2025-09-17,12,1,480.0,474.6,406.7,1525,1509
8855,2025-09-17,12,2,480.0,435.0,374.1,1403,1385
8856,2025-09-17,12,3,480.0,389.5,336.0,1260,1245
8857,2025-09-18,1,1,480.0,438.6,391.8,1959,1927
8858,2025-09-18,1,2,480.0,305.4,269.0,1345,1324
8859,2025-09-18,1,3,480.0,398.5,341.6,1708,1678
8860,2025-09-18,2,1,480.0,404.7,358.0,1790,1768
8861,2025-09-18,2,2,480.0,366.2,323.4,1617,1596
8862,2025-09-18,2,3,480.0,308.6,273.8,1369,1351
8863,2025-09-18,3,1,480.0,438.7,366.1,1627,1592
8864,2025-09-18,3,2,480.0,449.3,376.0,1671,1640
8865,2025-09-18,3,3,480.0,404.8,330.1,1467,1429
8866,2025-09-18,4,1,480.0,451.9,414.0,2615,2569
8867,2025-09-18,4,2,480.0,480.0,451.4,2851,2837
8868,2025-09-18,4,3,480.0,472.2,425.0,2684,2655
8869,2025-09-18,5,1,480.0,377.4,316.4,904,884
8870,2025-09-18,5,2,480.0,389.4,339.5,970,950
8871,2025-09-18,5,3,480.0,443.6,367.5,1050,1029
8872,2025-09-18,6,1,480.0,455.7,396.9,1134,1113
8873,2025-09-18,6,2,480.0,480.0,420.0,1200,1171
8874,2025-09-18,6,3,480.0,327.8,264.2,755,741
8875,2025-09-18,7,1,480.0,309.8,240.4,601,589
8876,2025-09-18,7,2,480.0,238.5,186.4,466,458
8877,2025-09-18,7,3,480.0,277.6,211.2,528,519
8878,2025-09-18,8,1,480.0,336.7,278.7,727,712
8879,2025-09-18,8,2,480.0,307.3,275.6,719,702
8880,2025-09-18,8,3,480.0,362.3,293.2,765,751
8881,2025-09-18,9,1,480.0,462.4,408.8,1291,1277
8882,2025-09-18,9,2,480.0,443.5,403.4,1274,1259
8883,2025-09-18,9,3,480.0,416.2,357.2,1128,1114
8884,2025-09-18,10,1,480.0,478.0,413.0,1652,1609
8885,2025-09-18,10,2,480.0,413.3,363.2,1453,1420
8886,2025-09-18,10,3,480.0,366.6,322.5,1290,1266
8887,2025-09-18,11,1,480.0,449.8,383.5,1315,1282
8888,2025-09-18,11,2,480.0,333.4,287.0,984,965
8889,2025-09-18,11,3,455.2,396.1,304.8,1045,1017
8890,2025-09-18,12,1,480.0,416.6,369.3,1385,1381
8891,2025-09-18,12,2,480.0,362.3,320.3,1201,1187
8892,2025-09-18,12,3,480.0,401.2,342.1,1283,1268
8893,2025-09-19,1,1,308.3,253.0,224.8,1124,1112
8894,2025-09-19,1,2,480.0,432.9,377.2,1886,1854
8895,2025-09-19,1,3,480.0,353.1,303.6,1518,1506
8896,2025-09-19,2,1,480.0,422.8,372.8,1864,1832
8897,2025-09-19,2,2,480.0,199.6,170.8,854,849
8898,2025-09-19,2,3,480.0,480.0,410.6,2053,2017
8899,2025-09-19,3,1,480.0,286.4,236.0,1049,1029
8900,2025-09-19,3,2,480.0,454.2,370.1,1645,1608
8901,2025-09-19,3,3,480.0,381.0,300.6,1336,1311
8902,2025-09-19,4,1,480.0,480.0,430.2,2717,2707
8903,2025-09-19,4,2,480.0,465.1,420.2,2654,2620
8904,2025-09-19,4,3,480.0,468.0,400.4,2529,2519
8905,2025-09-19,5,1,480.0,410.1,354.6,1013,990
8906,2025-09-19,5,2,480.0,444.1,388.5,1110,1087
8907,2025-09-19,5,3,480.0,208.6,173.2,495,486
8908,2025-09-19,6,1,480.0,418.5,349.6,999,975
8909,2025-09-19,6,2,480.0,447.8,381.1,1089,1065
8910,2025-09-19,6,3,480.0,364.0,295.8,845,828
