TimesheetKey,Week Start Date,EmployeeKey,ProjectKey,WorkLocationKey,Hours,Is Billable,Revenue,Cost
7531,2024-12-16,31,29,2,8.4,False,0.0,491.4
7532,2024-12-23,31,8,1,26.7,True,3471.0,1561.95
7533,2024-12-23,31,29,1,6.3,False,0.0,368.55
7534,2024-12-30,31,5,1,22.3,True,2899.0,1304.55
7535,2024-12-30,31,29,1,6.3,False,0.0,368.55
7536,2025-01-06,31,21,3,28.6,True,3718.0,1673.1
7537,2025-01-06,31,29,3,9.0,False,0.0,526.5
7538,2025-01-13,31,12,2,1.6,True,208.0,93.6
7539,2025-01-13,31,22,2,20.2,True,2626.0,1181.7
7540,2025-01-13,31,29,2,11.3,False,0.0,661.05
7541,2025-01-20,31,24,2,25.2,True,3276.0,1474.2
7542,2025-01-20,31,29,2,10.4,False,0.0,608.4
7543,2025-01-27,31,16,2,10.8,True,1404.0,631.8
7544,2025-01-27,31,10,2,8.1,True,1053.0,473.85
7545,2025-01-27,31,29,2,14.3,False,0.0,836.55
7546,2025-02-03,31,22,2,33.6,True,4368.0,1965.6
7547,2025-02-03,31,29,2,6.2,False,0.0,362.7
7548,2025-02-10,31,11,1,25.8,True,3354.0,1509.3
7549,2025-02-10,31,29,1,9.0,False,0.0,526.5
7550,2025-02-17,31,22,1,21.5,True,2795.0,1257.75
7551,2025-02-17,31,24,1,3.3,True,429.0,193.05
7552,2025-02-17,31,29,1,13.5,False,0.0,789.75
7553,2025-02-24,31,21,1,26.4,True,3432.0,1544.4
7554,2025-02-24,31,29,1,12.9,False,0.0,754.65
7555,2025-03-03,31,11,2,25.6,True,3328.0,1497.6
7556,2025-03-03,31,29,2,7.3,False,0.0,427.05
7557,2025-03-10,31,24,2,26.4,True,3432.0,1544.4
7558,2025-03-10,31,29,2,10.9,False,0.0,637.65
7559,2025-03-17,31,22,2,1.4,True,182.0,81.9
7560,2025-03-17,31,10,2,26.6,True,3458.0,1556.1
7561,2025-03-17,31,29,2,9.1,False,0.0,532.35
7562,2025-03-24,31,5,3,31.0,True,4030.0,1813.5
7563,2025-03-24,31,29,3,4.8,False,0.0,280.8
7564,2025-03-31,31,22,2,11.4,True,1482.0,666.9
7565,2025-03-31,31,21,2,12.3,True,1599.0,719.55
7566,2025-03-31,31,29,2,11.4,False,0.0,666.9
7567,2025-04-07,31,12,1,21.9,True,2847.0,1281.15
7568,2025-04-07,31,29,1,10.2,False,0.0,596.7
7569,2025-04-14,31,16,1,5.6,True,728.0,327.6
7570,2025-04-14,31,25,1,21.8,True,2834.0,1275.3
7571,2025-04-14,31,29,1,6.6,False,0.0,386.1
7572,2025-04-21,31,25,1,24.7,True,3211.0,1444.95
7573,2025-04-21,31,29,1,14.9,False,0.0,871.65
7574,2025-04-28,31,25,1,28.6,True,3718.0,1673.1
7575,2025-04-28,31,29,1,9.0,False,0.0,526.5
7576,2025-05-05,31,8,1,30.3,True,3939.0,1772.55
7577,2025-05-05,31,29,1,8.8,False,0.0,514.8
7578,2025-05-12,31,11,1,17.8,True,2314.0,1041.3
7579,2025-05-12,31,12,1,0.8,True,104.0,46.8
7580,2025-05-12,31,29,1,10.6,False,0.0,620.1
7581,2025-05-19,31,8,2,23.0,True,2990.0,1345.5
7582,2025-05-19,31,5,2,0.9,True,117.0,52.65
7583,2025-05-19,31,29,2,8.8,False,0.0,514.8
7584,2025-05-26,31,11,2,23.1,True,3003.0,1351.35
7585,2025-05-26,31,29,2,10.4,False,0.0,608.4
7586,2025-06-02,31,22,1,25.8,True,3354.0,1509.3
7587,2025-06-02,31,29,1,7.8,False,0.0,456.3
7588,2025-06-09,31,16,3,24.7,True,3211.0,1444.95
7589,2025-06-09,31,29,3,5.7,False,0.0,333.45
7590,2025-06-16,31,8,2,17.0,True,2210.0,994.5
7591,2025-06-16,31,5,2,7.7,True,1001.0,450.45
7592,2025-06-16,31,29,2,8.2,False,0.0,479.7
7593,2025-06-23,31,10,2,21.2,True,2756.0,1240.2
7594,2025-06-23,31,29,2,12.1,False,0.0,707.85
7595,2025-06-30,31,25,1,22.6,True,2938.0,1322.1
7596,2025-06-30,31,29,1,8.1,False,0.0,473.85
7597,2025-07-07,31,8,3,17.1,True,2223.0,1000.35
7598,2025-07-07,31,29,3,2.9,False,0.0,169.65
7599,2025-07-14,31,25,2,15.0,True,1950.0,877.5
7600,2025-07-14,31,29,2,4.3,False,0.0,251.55
7601,2025-07-21,31,8,1,11.9,True,1547.0,696.15
7602,2025-07-21,31,29,1,9.3,False,0.0,544.05
7603,2025-07-28,31,5,2,8.7,True,1131.0,508.95
7604,2025-07-28,31,12,2,3.1,True,403.0,181.35
7605,2025-07-28,31,29,2,6.1,False,0.0,356.85
7606,2025-08-04,31,25,2,19.8,True,2574.0,1158.3
7607,2025-08-04,31,29,2,12.0,False,0.0,702.0
7608,2025-08-11,31,21,2,25.6,True,3328.0,1497.6
7609,2025-08-11,31,29,2,12.1,False,0.0,707.85
7610,2025-08-18,31,11,1,20.1,True,2613.0,1175.85
7611,2025-08-18,31,29,1,11.8,False,0.0,690.3
7612,2025-08-25,31,5,1,26.5,True,3445.0,1550.25
7613,2025-08-25,31,29,1,10.0,False,0.0,585.0
7614,2025-09-01,31,22,2,28.3,True,3679.0,1655.55
7615,2025-09-01,31,29,2,11.5,False,0.0,672.75
7616,2025-09-08,31,24,2,30.6,True,3978.0,1790.1
7617,2025-09-08,31,29,2,10.7,False,0.0,625.95
7618,2025-09-15,31,5,2,22.4,True,2912.0,1310.4
7619,2025-09-15,31,29,2,13.4,False,0.0,783.9
7620,2025-09-22,31,11,2,20.8,True,2704.0,1216.8
7621,2025-09-22,31,29,2,13.4,False,0.0,783.9
7622,2025-09-29,31,16,2,27.7,True,3601.0,1620.45
7623,2025-09-29,31,29,2,7.4,False,0.0,432.9
7624,2025-10-06,31,8,3,27.1,True,3523.0,1585.35
7625,2025-10-06,31,29,3,8.6,False,0.0,503.1
7626,2025-10-13,31,24,2,26.5,True,3445.0,1550.25
7627,2025-10-13,31,16,2,3.8,True,494.0,222.3
7628,2025-10-13,31,29,2,8.1,False,0.0,473.85
7629,2025-10-20,31,11,2,22.4,True,2912.0,1310.4
7630,2025-10-20,31,29,2,11.6,False,0.0,678.6
7631,2025-10-27,31,24,3,28.5,True,3705.0,1667.25
7632,2025-10-27,31,29,3,5.2,False,0.0,304.2
7633,2025-11-03,31,10,1,12.3,True,1599.0,719.55
7634,2025-11-03,31,16,1,14.5,True,1885.0,848.25
7635,2025-11-03,31,29,1,6.8,False,0.0,397.8
7636,2025-11-10,31,5,1,31.2,True,4056.0,1825.2
7637,2025-11-10,31,29,1,7.4,False,0.0,432.9
7638,2025-11-17,31,21,1,31.3,True,4069.0,1831.05
7639,2025-11-17,31,29,1,7.4,False,0.0,432.9
7640,2025-11-24,31,10,2,25.3,True,3289.0,1480.05
7641,2025-11-24,31,29,2,11.1,False,0.0,649.35
7642,2025-12-01,31,11,2,19.3,True,2509.0,1129.05
7643,2025-12-01,31,29,2,10.7,False,0.0,625.95
7644,2025-12-08,31,11,2,18.5,True,2405.0,1082.25
7645,2025-12-08,31,29,2,9.2,False,0.0,538.2
7646,2025-12-15,31,10,3,19.0,True,2470.0,1111.5
7647,2025-12-15,31,29,3,9.8,False,0.0,573.3
7648,2025-12-22,31,16,1,22.6,True,2938.0,1322.1
7649,2025-12-22,31,29,1,7.4,False,0.0,432.9
7650,2025-12-29,31,24,2,20.6,True,2678.0,1205.1
7651,2025-12-29,31,29,2,8.8,False,0.0,514.8
7652,2024-01-01,32,5,2,21.9,True,2847.0,1281.15
7653,2024-01-01,32,29,2,9.0,False,0.0,526.5
7654,2024-01-08,32,25,1,25.0,True,3250.0,1462.5
7655,2024-01-08,32,29,1,10.2,False,0.0,596.7
7656,2024-01-15,32,24,3,28.3,True,3679.0,1655.55
7657,2024-01-15,32,29,3,4.1,False,0.0,239.85
7658,2024-01-22,32,21,1,27.1,True,3523.0,1585.35
7659,2024-01-22,32,29,1,8.0,False,0.0,468.0
7660,2024-01-29,32,10,2,19.0,True,2470.0,1111.5
7661,2024-01-29,32,29,2,10.9,False,0.0,637.65
7662,2024-02-05,32,22,1,23.5,True,3055.0,1374.75
7663,2024-02-05,32,29,1,12.7,False,0.0,742.95
7664,2024-02-12,32,8,1,22.1,True,2873.0,1292.85
7665,2024-02-12,32,29,1,15.8,False,0.0,924.3
7666,2024-02-19,32,10,1,25.2,True,3276.0,1474.2
7667,2024-02-19,32,29,1,12.4,False,0.0,725.4
7668,2024-02-26,32,22,1,22.0,True,2860.0,1287.0
7669,2024-02-26,32,5,1,4.5,True,585.0,263.25
7670,2024-02-26,32,29,1,6.9,False,0.0,403.65
7671,2024-03-04,32,8,2,23.8,True,3094.0,1392.3
7672,2024-03-04,32,29,2,11.6,False,0.0,678.6
7673,2024-03-11,32,22,2,25.2,True,3276.0,1474.2
7674,2024-03-11,32,29,2,9.0,False,0.0,526.5
7675,2024-03-18,32,10,1,23.8,True,3094.0,1392.3
7676,2024-03-18,32,29,1,11.5,False,0.0,672.75
7677,2024-03-25,32,12,2,29.6,True,3848.0,1731.6
7678,2024-03-25,32,29,2,11.6,False,0.0,678.6
7679,2024-04-01,32,8,2,7.4,True,962.0,432.9
7680,2024-04-01,32,10,2,16.0,True,2080.0,936.0
7681,2024-04-01,32,29,2,10.6,False,0.0,620.1
7682,2024-04-08,32,10,2,25.1,True,3263.0,1468.35
7683,2024-04-08,32,29,2,9.9,False,0.0,579.15
7684,2024-04-15,32,25,2,12.7,True,1651.0,742.95
7685,2024-04-15,32,24,2,14.0,True,1820.0,819.0
7686,2024-04-15,32,29,2,9.9,False,0.0,579.15
7687,2024-04-22,32,5,1,21.2,True,2756.0,1240.2
7688,2024-04-22,32,29,1,11.4,False,0.0,666.9
7689,2024-04-29,32,11,1,27.6,True,3588.0,1614.6
7690,2024-04-29,32,29,1,8.6,False,0.0,503.1
7691,2024-05-06,32,8,2,13.7,True,1781.0,801.45
7692,2024-05-06,32,12,2,14.1,True,1833.0,824.85
7693,2024-05-06,32,29,2,9.8,False,0.0,573.3
7694,2024-05-13,32,25,1,22.6,True,2938.0,1322.1
7695,2024-05-13,32,21,1,4.1,True,533.0,239.85
7696,2024-05-13,32,29,1,11.6,False,0.0,678.6
7697,2024-05-20,32,8,1,29.0,True,3770.0,1696.5
7698,2024-05-20,32,29,1,6.9,False,0.0,403.65
7699,2024-05-27,32,10,1,28.4,True,3692.0,1661.4
7700,2024-05-27,32,29,1,9.7,False,0.0,567.45
7701,2024-06-03,32,25,1,21.6,True,2808.0,1263.6
7702,2024-06-03,32,29,1,9.7,False,0.0,567.45
7703,2024-06-10,32,21,2,19.6,True,2548.0,1146.6
7704,2024-06-10,32,11,2,1.7,True,221.0,99.45
7705,2024-06-10,32,29,2,9.3,False,0.0,544.05
7706,2024-06-17,32,10,1,25.2,True,3276.0,1474.2
7707,2024-06-17,32,29,1,8.4,False,0.0,491.4
7708,2024-06-24,32,24,2,19.3,True,2509.0,1129.05
7709,2024-06-24,32,29,2,13.0,False,0.0,760.5
7710,2024-07-01,32,5,1,4.9,True,637.0,286.65
7711,2024-07-01,32,11,1,9.0,True,1170.0,526.5
7712,2024-07-01,32,29,1,4.4,False,0.0,257.4
7713,2024-07-08,32,8,2,12.9,True,1677.0,754.65
7714,2024-07-08,32,29,2,6.0,False,0.0,351.0
7715,2024-07-15,32,11,2,6.2,True,806.0,362.7
7716,2024-07-15,32,21,2,7.0,True,910.0,409.5
7717,2024-07-15,32,29,2,4.9,False,0.0,286.65
7718,2024-07-22,32,10,2,3.7,True,481.0,216.45
7719,2024-07-22,32,12,2,8.0,True,1040.0,468.0
7720,2024-07-22,32,29,2,7.6,False,0.0,444.6
7721,2024-07-29,32,25,2,6.0,True,780.0,351.0
7722,2024-07-29,32,24,2,6.7,True,871.0,391.95
7723,2024-07-29,32,29,2,7.5,False,0.0,438.75
7724,2024-08-05,32,24,2,22.2,True,2886.0,1298.7
7725,2024-08-05,32,10,2,4.6,True,598.0,269.1
7726,2024-08-05,32,29,2,7.3,False,0.0,427.05
7727,2024-08-12,32,16,2,24.4,True,3172.0,1427.4
7728,2024-08-12,32,29,2,12.3,False,0.0,719.55
7729,2024-08-19,32,10,1,21.4,True,2782.0,1251.9
7730,2024-08-19,32,8,1,0.8,True,104.0,46.8
7731,2024-08-19,32,29,1,11.3,False,0.0,661.05
7732,2024-08-26,32,5,1,9.0,True,1170.0,526.5
7733,2024-08-26,32,12,1,13.1,True,1703.0,766.35
7734,2024-08-26,32,29,1,9.0,False,0.0,526.5
7735,2024-09-02,32,22,1,26.9,True,3497.0,1573.65
7736,2024-09-02,32,24,1,6.5,True,845.0,380.25
7737,2024-09-02,32,29,1,5.6,False,0.0,327.6
7738,2024-09-09,32,16,2,28.1,True,3653.0,1643.85
7739,2024-09-09,32,29,2,11.8,False,0.0,690.3
7740,2024-09-16,32,11,2,30.4,True,3952.0,1778.4
7741,2024-09-16,32,29,2,9.2,False,0.0,538.2
7742,2024-09-23,32,12,2,9.5,True,1235.0,555.75
7743,2024-09-23,32,10,2,15.5,True,2015.0,906.75
7744,2024-09-23,32,29,2,8.9,False,0.0,520.65
7745,2024-09-30,32,22,2,5.9,True,767.0,345.15
7746,2024-09-30,32,12,2,22.0,True,2860.0,1287.0
7747,2024-09-30,32,29,2,10.6,False,0.0,620.1
7748,2024-10-07,32,22,2,27.4,True,3562.0,1602.9
7749,2024-10-07,32,25,2,2.0,True,260.0,117.0
7750,2024-10-07,32,29,2,11.3,False,0.0,661.05
7751,2024-10-14,32,8,2,24.9,True,3237.0,1456.65
7752,2024-10-14,32,29,2,15.5,False,0.0,906.75
7753,2024-10-21,32,16,3,17.8,True,2314.0,1041.3
7754,2024-10-21,32,11,3,15.8,True,2054.0,924.3
7755,2024-10-21,32,29,3,4.9,False,0.0,286.65
7756,2024-10-28,32,24,1,24.7,True,3211.0,1444.95
7757,2024-10-28,32,29,1,9.3,False,0.0,544.05
7758,2024-11-04,32,5,1,28.3,True,3679.0,1655.55
7759,2024-11-04,32,29,1,10.7,False,0.0,625.95
7760,2024-11-11,32,5,2,12.0,True,1560.0,702.0
7761,2024-11-11,32,12,2,12.0,True,1560.0,702.0
7762,2024-11-11,32,29,2,14.3,False,0.0,836.55
7763,2024-11-18,32,21,1,25.8,True,3354.0,1509.3
7764,2024-11-18,32,29,1,5.0,False,0.0,292.5
7765,2024-11-25,32,11,1,27.6,True,3588.0,1614.6
7766,2024-11-25,32,29,1,9.4,False,0.0,549.9
7767,2024-12-02,32,25,3,25.0,True,3250.0,1462.5
7768,2024-12-02,32,29,3,3.5,False,0.0,204.75
7769,2024-12-09,32,10,1,22.0,True,2860.0,1287.0
7770,2024-12-09,32,29,1,9.4,False,0.0,549.9
7771,2024-12-16,32,16,1,21.8,True,2834.0,1275.3
7772,2024-12-16,32,29,1,11.0,False,0.0,643.5
7773,2024-12-23,32,11,1,19.6,True,2548.0,1146.6
7774,2024-12-23,32,29,1,10.7,False,0.0,625.95
7775,2024-12-30,32,12,1,19.0,True,2470.0,1111.5
7776,2024-12-30,32,29,1,7.4,False,0.0,432.9
7777,2025-01-06,32,10,1,23.4,True,3042.0,1368.9
7778,2025-01-06,32,29,1,11.8,False,0.0,690.3
7779,2025-01-13,32,24,2,30.4,True,3952.0,1778.4
7780,2025-01-13,32,29,2,4.4,False,0.0,257.4
7781,2025-01-20,32,25,1,28.3,True,3679.0,1655.55
7782,2025-01-20,32,29,1,5.6,False,0.0,327.6
7783,2025-01-27,32,11,3,29.7,True,3861.0,1737.45
7784,2025-01-27,32,29,3,2.1,False,0.0,122.85
7785,2025-02-03,32,11,1,29.8,True,3874.0,1743.3
7786,2025-02-03,32,29,1,7.0,False,0.0,409.5
7787,2025-02-10,32,25,1,7.7,True,1001.0,450.45
7788,2025-02-10,32,10,1,17.6,True,2288.0,1029.6
7789,2025-02-10,32,29,1,9.7,False,0.0,567.45
7790,2025-02-17,32,12,1,23.7,True,3081.0,1386.45
7791,2025-02-17,32,29,1,9.5,False,0.0,555.75
7792,2025-02-24,32,22,2,8.7,True,1131.0,508.95
7793,2025-02-24,32,10,2,19.9,True,2587.0,1164.15
7794,2025-02-24,32,29,2,9.8,False,0.0,573.3
7795,2025-03-03,32,25,3,31.9,True,4147.0,1866.15
7796,2025-03-03,32,29,3,5.2,False,0.0,304.2
7797,2025-03-10,32,25,2,28.4,True,3692.0,1661.4
7798,2025-03-10,32,29,2,12.3,False,0.0,719.55
7799,2025-03-17,32,21,1,21.2,True,2756.0,1240.2
7800,2025-03-17,32,29,1,12.8,False,0.0,748.8
7801,2025-03-24,32,22,3,29.7,True,3861.0,1737.45
7802,2025-03-24,32,29,3,8.4,False,0.0,491.4
7803,2025-03-31,32,11,2,22.5,True,2925.0,1316.25
7804,2025-03-31,32,29,2,15.0,False,0.0,877.5
7805,2025-04-07,32,25,2,22.4,True,2912.0,1310.4
7806,2025-04-07,32,29,2,11.1,False,0.0,649.35
7807,2025-04-14,32,8,1,5.2,True,676.0,304.2
7808,2025-04-14,32,10,1,22.2,True,2886.0,1298.7
7809,2025-04-14,32,29,1,7.5,False,0.0,438.75
7810,2025-04-21,32,10,3,32.8,True,4264.0,1918.8
7811,2025-04-21,32,29,3,2.1,False,0.0,122.85
7812,2025-04-28,32,11,2,20.4,True,2652.0,1193.4
7813,2025-04-28,32,29,2,16.1,False,0.0,941.85
7814,2025-05-05,32,11,2,8.7,True,1131.0,508.95
7815,2025-05-05,32,22,2,11.2,True,1456.0,655.2
7816,2025-05-05,32,29,2,12.8,False,0.0,748.8
7817,2025-05-12,32,25,1,25.6,True,3328.0,1497.6
7818,2025-05-12,32,29,1,8.6,False,0.0,503.1
7819,2025-05-19,32,12,2,31.7,True,4121.0,1854.45
7820,2025-05-19,32,29,2,5.2,False,0.0,304.2
7821,2025-05-26,32,10,2,22.9,True,2977.0,1339.65
7822,2025-05-26,32,29,2,7.7,False,0.0,450.45
7823,2025-06-02,32,25,2,19.1,True,2483.0,1117.35
7824,2025-06-02,32,8,2,0.9,True,117.0,52.65
7825,2025-06-02,32,29,2,13.3,False,0.0,778.05
7826,2025-06-09,32,11,3,28.2,True,3666.0,1649.7
7827,2025-06-09,32,29,3,2.8,False,0.0,163.8
7828,2025-06-16,32,11,2,19.3,True,2509.0,1129.05
7829,2025-06-16,32,29,2,14.4,False,0.0,842.4
7830,2025-06-23,32,8,3,26.4,True,3432.0,1544.4
7831,2025-06-23,32,29,3,6.1,False,0.0,356.85
7832,2025-06-30,32,10,1,25.6,True,3328.0,1497.6
7833,2025-06-30,32,29,1,6.9,False,0.0,403.65
7834,2025-07-07,32,11,2,11.3,True,1469.0,661.05
7835,2025-07-07,32,29,2,7.2,False,0.0,421.2
7836,2025-07-14,32,16,2,15.2,True,1976.0,889.2
7837,2025-07-14,32,29,2,4.5,False,0.0,263.25
7838,2025-07-21,32,12,1,13.2,True,1716.0,772.2
7839,2025-07-21,32,29,1,5.7,False,0.0,333.45
7840,2025-07-28,32,5,2,3.2,True,416.0,187.2
7841,2025-07-28,32,16,2,15.1,True,1963.0,883.35
7842,2025-07-28,32,29,2,2.3,False,0.0,134.55
7843,2025-08-04,32,16,2,24.7,True,3211.0,1444.95
7844,2025-08-04,32,29,2,7.8,False,0.0,456.3
7845,2025-08-11,32,24,3,29.6,True,3848.0,1731.6
7846,2025-08-11,32,29,3,3.7,False,0.0,216.45
7847,2025-08-18,32,25,2,23.7,True,3081.0,1386.45
7848,2025-08-18,32,29,2,10.4,False,0.0,608.4
7849,2025-08-25,32,21,3,16.8,True,2184.0,982.8
7850,2025-08-25,32,11,3,12.4,True,1612.0,725.4
7851,2025-08-25,32,29,3,4.0,False,0.0,234.0
7852,2025-09-01,32,21,1,22.7,True,2951.0,1327.95
7853,2025-09-01,32,24,1,2.5,True,325.0,146.25
7854,2025-09-01,32,29,1,13.9,False,0.0,813.15
7855,2025-09-08,32,8,2,30.8,True,4004.0,1801.8
7856,2025-09-08,32,29,2,9.2,False,0.0,538.2
7857,2025-09-15,32,5,2,20.9,True,2717.0,1222.65
7858,2025-09-15,32,29,2,19.5,False,0.0,1140.75
7859,2025-09-22,32,24,2,25.7,True,3341.0,1503.45
7860,2025-09-22,32,29,2,10.3,False,0.0,602.55
7861,2025-09-29,32,24,3,14.5,True,1885.0,848.25
7862,2025-09-29,32,8,3,15.8,True,2054.0,924.3
7863,2025-09-29,32,29,3,10.4,False,0.0,608.4
7864,2025-10-06,32,10,2,10.9,True,1417.0,637.65
7865,2025-10-06,32,24,2,17.4,True,2262.0,1017.9
7866,2025-10-06,32,29,2,8.6,False,0.0,503.1
7867,2025-10-13,32,11,2,17.3,True,2249.0,1012.05
7868,2025-10-13,32,21,2,11.2,True,1456.0,655.2
7869,2025-10-13,32,29,2,12.5,False,0.0,731.25
7870,2025-10-20,32,12,2,21.8,True,2834.0,1275.3
7871,2025-10-20,32,29,2,15.5,False,0.0,906.75
7872,2025-10-27,32,10,3,19.1,True,2483.0,1117.35
7873,2025-10-27,32,25,3,6.3,True,819.0,368.55
7874,2025-10-27,32,29,3,9.1,False,0.0,532.35
7875,2025-11-03,32,11,3,29.5,True,3835.0,1725.75
7876,2025-11-03,32,29,3,8.8,False,0.0,514.8
7877,2025-11-10,32,8,2,26.1,True,3393.0,1526.85
7878,2025-11-10,32,29,2,11.1,False,0.0,649.35
7879,2025-11-17,32,10,1,25.5,True,3315.0,1491.75
7880,2025-11-17,32,29,1,11.9,False,0.0,696.15
7881,2025-11-24,32,11,1,0.5,True,65.0,29.25
7882,2025-11-24,32,16,1,26.3,True,3419.0,1538.55
7883,2025-11-24,32,29,1,8.9,False,0.0,520.65
7884,2025-12-01,32,22,2,9.6,True,1248.0,561.6
7885,2025-12-01,32,21,2,11.5,True,1495.0,672.75
7886,2025-12-01,32,29,2,8.3,False,0.0,485.55
7887,2025-12-08,32,25,3,9.6,True,1248.0,561.6
7888,2025-12-08,32,10,3,14.0,True,1820.0,819.0
7889,2025-12-08,32,29,3,4.6,False,0.0,269.1
7890,2025-12-15,32,24,1,21.5,True,2795.0,1257.75
7891,2025-12-15,32,29,1,7.9,False,0.0,462.15
7892,2025-12-22,32,8,2,1.2,True,156.0,70.2
7893,2025-12-22,32,25,2,23.6,True,3068.0,1380.6
7894,2025-12-22,32,29,2,5.2,False,0.0,304.2
7895,2025-12-29,32,11,1,18.3,True,2379.0,1070.55
7896,2025-12-29,32,29,1,9.7,False,0.0,567.45
7897,2024-01-01,33,5,3,19.7,True,3447.5,1551.38
7898,2024-01-01,33,29,3,12.8,False,0.0,1008.0
7899,2024-01-08,33,10,1,18.7,True,3272.5,1472.62
7900,2024-01-08,33,29,1,11.0,False,0.0,866.25
7901,2024-01-15,33,5,1,5.8,True,1015.0,456.75
7902,2024-01-15,33,21,1,16.9,True,2957.5,1330.88
7903,2024-01-15,33,29,1,12.6,False,0.0,992.25
7904,2024-01-22,33,5,1,18.4,True,3220.0,1449.0
7905,2024-01-22,33,29,1,14.4,False,0.0,1134.0
7906,2024-01-29,33,8,3,15.2,True,2660.0,1197.0
7907,2024-01-29,33,16,3,6.1,True,1067.5,480.38
7908,2024-01-29,33,29,3,14.4,False,0.0,1134.0
7909,2024-02-05,33,22,3,16.4,True,2870.0,1291.5
7910,2024-02-05,33,24,3,7.1,True,1242.5,559.12
7911,2024-02-05,33,29,3,9.9,False,0.0,779.62
7912,2024-02-12,33,24,3,24.0,True,4200.0,1890.0
7913,2024-02-12,33,29,3,13.2,False,0.0,1039.5
7914,2024-02-19,33,24,2,15.5,True,2712.5,1220.62
7915,2024-02-19,33,16,2,4.7,True,822.5,370.12
7916,2024-02-19,33,29,2,16.1,False,0.0,1267.88
7917,2024-02-26,33,25,1,18.1,True,3167.5,1425.38
7918,2024-02-26,33,29,1,16.8,False,0.0,1323.0
7919,2024-03-04,33,25,2,18.2,True,3185.0,1433.25
7920,2024-03-04,33,16,2,5.0,True,875.0,393.75
7921,2024-03-04,33,29,2,14.9,False,0.0,1173.38
7922,2024-03-11,33,5,2,22.4,True,3920.0,1764.0
7923,2024-03-11,33,29,2,15.7,False,0.0,1236.38
7924,2024-03-18,33,10,3,19.9,True,3482.5,1567.12
7925,2024-03-18,33,29,3,15.1,False,0.0,1189.12
7926,2024-03-25,33,10,2,18.8,True,3290.0,1480.5
7927,2024-03-25,33,29,2,19.9,False,0.0,1567.12
7928,2024-04-01,33,24,2,19.8,True,3465.0,1559.25
7929,2024-04-01,33,29,2,16.3,False,0.0,1283.62
7930,2024-04-08,33,25,3,22.3,True,3902.5,1756.12
7931,2024-04-08,33,29,3,13.5,False,0.0,1063.12
7932,2024-04-15,33,25,1,16.8,True,2940.0,1323.0
7933,2024-04-15,33,29,1,18.7,False,0.0,1472.62
7934,2024-04-22,33,25,1,13.5,True,2362.5,1063.12
7935,2024-04-22,33,29,1,19.4,False,0.0,1527.75
7936,2024-04-29,33,16,1,17.9,True,3132.5,1409.62
7937,2024-04-29,33,29,1,18.7,False,0.0,1472.62
7938,2024-05-06,33,24,2,16.6,True,2905.0,1307.25
7939,2024-05-06,33,29,2,17.7,False,0.0,1393.88
7940,2024-05-13,33,8,1,17.3,True,3027.5,1362.38
7941,2024-05-13,33,29,1,18.0,False,0.0,1417.5
7942,2024-05-20,33,16,2,19.0,True,3325.0,1496.25
7943,2024-05-20,33,29,2,17.1,False,0.0,1346.62
7944,2024-05-27,33,10,2,8.2,True,1435.0,645.75
7945,2024-05-27,33,16,2,15.5,True,2712.5,1220.62
7946,2024-05-27,33,29,2,14.0,False,0.0,1102.5
7947,2024-06-03,33,21,2,18.6,True,3255.0,1464.75
7948,2024-06-03,33,29,2,12.3,False,0.0,968.62
7949,2024-06-10,33,24,1,4.6,True,805.0,362.25
7950,2024-06-10,33,5,1,12.1,True,2117.5,952.88
7951,2024-06-10,33,29,1,14.3,False,0.0,1126.12
7952,2024-06-17,33,24,1,14.3,True,2502.5,1126.12
7953,2024-06-17,33,29,1,14.9,False,0.0,1173.38
7954,2024-06-24,33,25,2,15.7,True,2747.5,1236.38
7955,2024-06-24,33,24,2,0.8,True,140.0,63.0
7956,2024-06-24,33,29,2,19.8,False,0.0,1559.25
7957,2024-07-01,33,24,2,11.8,True,2065.0,929.25
7958,2024-07-01,33,29,2,9.7,False,0.0,763.88
7959,2024-07-08,33,22,2,10.4,True,1820.0,819.0
7960,2024-07-08,33,29,2,8.8,False,0.0,693.0
7961,2024-07-15,33,11,1,12.6,True,2205.0,992.25
7962,2024-07-15,33,29,1,8.8,False,0.0,693.0
7963,2024-07-22,33,11,2,8.9,True,1557.5,700.88
7964,2024-07-22,33,29,2,9.1,False,0.0,716.62
7965,2024-07-29,33,24,2,5.6,True,980.0,441.0
7966,2024-07-29,33,16,2,4.2,True,735.0,330.75
7967,2024-07-29,33,29,2,11.0,False,0.0,866.25
7968,2024-08-05,33,25,1,17.9,True,3132.5,1409.62
7969,2024-08-05,33,29,1,20.1,False,0.0,1582.88
7970,2024-08-12,33,8,1,18.2,True,3185.0,1433.25
7971,2024-08-12,33,29,1,15.9,False,0.0,1252.12
7972,2024-08-19,33,16,1,17.5,True,3062.5,1378.12
7973,2024-08-19,33,29,1,13.6,False,0.0,1071.0
7974,2024-08-26,33,25,2,19.2,True,3360.0,1512.0
7975,2024-08-26,33,29,2,15.3,False,0.0,1204.88
7976,2024-09-02,33,16,3,20.5,True,3587.5,1614.38
7977,2024-09-02,33,29,3,19.1,False,0.0,1504.12
7978,2024-09-09,33,8,2,19.0,True,3325.0,1496.25
7979,2024-09-09,33,29,2,17.4,False,0.0,1370.25
7980,2024-09-16,33,10,1,20.9,True,3657.5,1645.88
7981,2024-09-16,33,29,1,17.0,False,0.0,1338.75
