DonationKey,Donation Date,DonorKey,CampaignKey,ChannelKey,FundraiserKey,Gift Amount,Gift Type,Payment Method,Is First Gift
80222,2024-05-04,7750,20,2,,12.95,Recurring,Card,False
34118,2024-05-04,3198,23,5,,8.06,Recurring,Card,False
60955,2024-05-04,5900,20,2,,28.2,Recurring,Card,False
101496,2024-05-04,9749,19,1,,19.44,Recurring,Card,False
35501,2024-05-04,3359,19,1,,16.86,Recurring,Card,False
92146,2024-05-04,8866,22,4,,11.57,Recurring,Card,False
15138,2024-05-04,1450,19,1,,13.73,Recurring,Card,False
29343,2024-05-04,2753,19,1,,13.32,Recurring,Card,False
99385,2024-05-04,9560,19,1,,9.23,Recurring,Card,False
101210,2024-05-04,9731,21,3,,10.53,Recurring,Card,False
10418,2024-05-04,1015,19,1,,12.97,Recurring,Card,False
42663,2024-05-04,4078,20,2,,14.66,Recurring,Card,False
117949,2024-05-04,11365,20,2,,8.22,Recurring,Card,False
38856,2024-05-04,3715,22,4,,34.43,Recurring,Card,False
80247,2024-05-04,7751,19,1,,9.49,Recurring,Card,False
30128,2024-05-04,2825,19,1,,7.17,Recurring,Card,False
21933,2024-05-04,2060,19,1,,13.32,Recurring,Card,False
118309,2024-05-04,11408,19,1,,11.51,Recurring,Card,False
36022,2024-05-04,3414,20,2,,18.04,Recurring,Card,False
75042,2024-05-04,7252,21,3,,5.0,Recurring,Card,False
60906,2024-05-04,5894,19,1,,8.53,Recurring,Card,False
10969,2024-05-04,1066,19,1,,15.82,Recurring,Card,False
123274,2024-05-04,11856,19,1,,19.65,Recurring,Card,False
100492,2024-05-04,9660,19,1,,11.43,Recurring,Card,False
76355,2024-05-04,7384,21,3,,19.53,Recurring,Card,False
115786,2024-05-04,11176,23,5,,28.79,Recurring,Card,False
75029,2024-05-04,7251,20,2,,18.51,Recurring,Card,False
10991,2024-05-04,1067,20,2,,13.67,Recurring,Card,False
92618,2024-05-04,8912,19,1,,7.82,Recurring,Card,False
73985,2024-05-04,7167,20,2,,6.69,Recurring,Card,False
92114,2024-05-04,8864,19,1,,18.5,Recurring,Card,False
111424,2024-05-04,10742,22,4,,8.41,Recurring,Card,False
42950,2024-05-04,4111,20,2,,9.52,Recurring,Card,False
117894,2024-05-04,11362,19,1,,43.89,Recurring,Card,False
123155,2024-05-04,11846,19,1,,23.79,Recurring,Card,False
53253,2024-05-04,5125,19,1,,17.68,Recurring,Card,False
53259,2024-05-04,5127,19,1,,17.73,Recurring,Card,False
118426,2024-05-04,11419,20,2,,19.57,Recurring,Card,False
107219,2024-05-04,10335,20,2,,11.72,Recurring,Card,False
1751,2024-05-04,175,19,1,,11.16,Recurring,Card,False
78843,2024-05-04,7616,20,2,,17.63,Recurring,Card,False
53268,2024-05-04,5128,20,2,,14.49,Recurring,Card,False
58395,2024-05-04,5636,19,1,,16.2,Recurring,Card,False
73844,2024-05-04,7155,23,5,,24.16,Recurring,Card,False
89676,2024-05-04,8653,19,1,,15.94,Recurring,Card,False
76613,2024-05-04,7413,19,1,,14.84,Recurring,Card,False
115682,2024-05-04,11165,19,1,,7.87,Recurring,Card,False
12053,2024-05-04,1169,22,4,,8.35,Recurring,Card,False
35808,2024-05-04,3395,20,2,,8.98,Recurring,Card,False
80369,2024-05-04,7760,19,1,,15.6,Recurring,Card,False
100524,2024-05-04,9663,20,2,,10.92,Recurring,Card,False
61273,2024-05-04,5938,19,1,,5.82,Recurring,Card,False
15327,2024-05-04,1463,19,1,,18.04,Recurring,Card,False
99269,2024-05-04,9551,19,1,,14.9,Recurring,Card,False
1795,2024-05-04,176,20,2,,16.24,Recurring,Card,False
34008,2024-05-04,3189,23,5,,37.74,Recurring,Card,False
73806,2024-05-04,7151,20,2,,7.95,Recurring,Card,False
61314,2024-05-04,5942,19,1,,17.42,Recurring,Card,False
21729,2024-05-04,2042,19,1,,15.09,Recurring,Card,False
91565,2024-05-04,8811,19,1,,12.1,Recurring,Card,False
123106,2024-05-04,11842,19,1,,8.63,Recurring,Card,False
42994,2024-05-04,4118,19,1,,14.37,Recurring,Card,False
88028,2024-05-04,8488,19,1,,17.04,Recurring,Card,False
124226,2024-05-04,11949,19,1,,9.78,Recurring,Card,False
92860,2024-05-04,8930,20,2,,22.32,Recurring,Card,False
14560,2024-05-04,1396,19,1,,12.19,Recurring,Card,False
73751,2024-05-04,7146,21,3,,12.73,Recurring,Card,False
55776,2024-05-04,5390,20,2,,9.61,Recurring,Card,False
10185,2024-05-04,993,19,1,,10.4,Recurring,Card,False
41853,2024-05-04,4003,19,1,,18.0,Recurring,Card,False
112005,2024-05-04,10811,20,2,,16.04,Recurring,Card,False
54487,2024-05-04,5263,20,2,,21.12,Recurring,Card,False
75170,2024-05-04,7263,19,1,,21.1,Recurring,Card,False
80398,2024-05-04,7761,19,1,,9.52,Recurring,Card,False
110990,2024-05-04,10703,19,1,,47.69,Recurring,Card,False
109019,2024-05-04,10524,19,1,,19.18,Recurring,Card,False
2611,2024-05-04,241,19,1,,8.21,Recurring,Card,False
30477,2024-05-04,2854,19,1,,24.36,Recurring,Card,False
100419,2024-05-04,9647,19,1,,14.3,Recurring,Card,False
61342,2024-05-04,5945,20,2,,37.23,Recurring,Card,False
11063,2024-05-04,1071,19,1,,15.08,Recurring,Card,False
25919,2024-05-04,2426,19,1,,15.71,Recurring,Card,False
115651,2024-05-04,11163,20,2,,9.73,Recurring,Card,False
813,2024-05-04,83,19,1,,6.71,Recurring,Card,False
61247,2024-05-04,5933,22,4,,27.37,One-off,Card,False
110999,2024-05-04,10705,23,5,,6.83,Recurring,Card,False
92085,2024-05-04,8860,19,1,,29.67,Recurring,Card,False
88099,2024-05-04,8496,19,1,,12.03,Recurring,Card,False
117917,2024-05-04,11364,19,1,,9.45,Recurring,Card,False
11020,2024-05-04,1069,20,2,,14.67,Recurring,Card,False
88159,2024-05-04,8502,19,1,,9.08,Recurring,Card,False
21793,2024-05-04,2045,22,4,,7.59,Recurring,Card,False
23166,2024-05-04,2173,19,1,,8.55,Recurring,Card,False
15251,2024-05-04,1455,19,1,,18.97,Recurring,Card,False
61128,2024-05-04,5920,22,4,,13.17,Recurring,Card,False
36079,2024-05-04,3425,19,1,,18.31,Recurring,Card,False
99911,2024-05-04,9608,20,2,,13.62,Recurring,Card,False
73944,2024-05-04,7165,20,2,,12.15,Recurring,Card,False
59927,2024-05-04,5792,20,2,,24.29,Recurring,Card,False
79621,2024-05-04,7687,19,1,,15.64,Recurring,Card,False
40904,2024-05-04,3914,19,1,,12.42,Recurring,Card,False
15234,2024-05-04,1454,23,5,,7.06,Recurring,Card,False
80310,2024-05-04,7756,19,1,,14.83,Recurring,Card,False
117376,2024-05-04,11319,19,1,,14.04,Recurring,Card,False
42822,2024-05-04,4092,20,2,,26.01,Recurring,Card,False
55505,2024-05-04,5359,19,1,,16.65,Recurring,Card,False
75081,2024-05-04,7253,20,2,,24.05,Recurring,Card,False
111914,2024-05-04,10804,19,1,,12.66,Recurring,Card,False
111464,2024-05-04,10747,20,2,,20.04,Recurring,Card,False
103188,2024-05-04,9927,22,4,,8.46,Recurring,Card,False
123220,2024-05-04,11850,23,5,,13.54,Recurring,Card,False
10338,2024-05-04,1010,21,3,,27.12,Recurring,Card,False
54419,2024-05-04,5259,22,4,,15.23,Recurring,Card,False
101533,2024-05-04,9753,19,1,,34.03,Recurring,Card,False
34781,2024-05-04,3281,19,1,,8.88,Recurring,Card,False
10320,2024-05-04,1008,19,1,,14.94,Recurring,Card,False
13711,2024-05-04,1318,22,4,,30.46,Recurring,Card,False
61214,2024-05-04,5929,20,2,,18.9,Recurring,Card,False
108629,2024-05-04,10479,19,1,,8.7,Recurring,Card,False
123193,2024-05-04,11849,20,2,,8.3,Recurring,Card,False
53318,2024-05-04,5133,21,3,,14.62,Recurring,Card,False
76585,2024-05-04,7412,21,3,,9.62,Recurring,Card,False
104320,2024-05-04,10014,20,2,,12.47,Recurring,Card,False
54449,2024-05-04,5262,19,1,,39.68,Recurring,Card,False
38793,2024-05-04,3713,21,3,,6.26,Recurring,Card,False
21760,2024-05-04,2044,20,2,,11.94,Recurring,Card,False
10282,2024-05-04,1006,19,1,,30.05,Recurring,Card,False
30828,2024-05-04,2891,19,1,,11.92,Recurring,Card,False
106415,2024-05-04,10248,19,1,,8.87,Recurring,Card,False
29596,2024-05-04,2778,20,2,,17.39,Recurring,Card,False
73894,2024-05-04,7162,19,1,,9.44,Recurring,Card,False
26671,2024-05-04,2504,20,2,,13.65,Recurring,Card,False
55736,2024-05-04,5386,24,6,,19.22,Recurring,Card,False
118376,2024-05-04,11413,19,1,,17.5,Recurring,Card,False
92788,2024-05-04,8925,19,1,,14.35,Recurring,Card,False
14586,2024-05-04,1397,19,1,,10.95,Recurring,Card,False
80326,2024-05-04,7758,19,1,,12.41,Recurring,Card,False
59901,2024-05-04,5790,20,2,,15.45,Recurring,Card,False
34050,2024-05-04,3193,19,1,,6.16,Recurring,Card,False
15280,2024-05-04,1457,19,1,,15.51,Recurring,Card,False
2540,2024-05-04,234,21,3,,13.21,Recurring,Card,False
111964,2024-05-04,10809,19,1,,6.63,Recurring,Card,False
34801,2024-05-04,3283,20,2,,23.4,Recurring,Card,False
42012,2024-05-04,4025,19,1,,9.18,Recurring,Card,False
118246,2024-05-04,11401,19,1,,24.1,Recurring,Card,False
117439,2024-05-04,11325,19,1,,20.69,Recurring,Card,False
10901,2024-05-04,1060,19,1,,13.83,Recurring,Card,False
29274,2024-05-04,2749,19,1,,12.35,Recurring,Card,False
88586,2024-05-04,8538,20,2,,24.72,Recurring,Card,False
92428,2024-05-04,8893,19,1,,5.0,Recurring,Card,False
2185,2024-05-04,213,20,2,,9.84,Recurring,Card,False
60431,2024-05-04,5832,19,1,,30.39,Recurring,Card,False
55598,2024-05-04,5368,23,5,,25.54,Recurring,Card,False
42301,2024-05-04,4043,19,1,,8.23,Recurring,Card,False
10714,2024-05-04,1039,20,2,,26.03,Recurring,Card,False
100458,2024-05-04,9655,22,4,,18.04,Recurring,Card,False
42319,2024-05-04,4044,19,1,,9.85,Recurring,Card,False
1995,2024-05-04,193,19,1,,15.23,Recurring,Card,False
118094,2024-05-04,11387,21,3,,17.62,Recurring,Card,False
116041,2024-05-04,11193,20,2,,7.78,Recurring,Card,False
74634,2024-05-04,7228,19,1,,7.62,Recurring,Card,False
103506,2024-05-04,9963,19,1,,10.59,Recurring,Card,False
60399,2024-05-04,5829,21,3,,12.29,Recurring,Card,False
89596,2024-05-04,8646,19,1,,15.21,Recurring,Card,False
79882,2024-05-04,7716,20,2,,11.73,Recurring,Card,False
2139,2024-05-04,212,19,1,,35.23,Recurring,Card,False
39301,2024-05-04,3764,19,1,,25.03,Recurring,Card,False
42269,2024-05-04,4042,22,4,,9.8,Recurring,Card,False
54192,2024-05-04,5229,19,1,,13.68,Recurring,Card,False
115979,2024-05-04,11190,19,1,,8.68,Recurring,Card,False
11856,2024-05-04,1150,20,2,,11.52,Recurring,Card,False
79944,2024-05-04,7726,19,1,,40.8,Recurring,Card,False
124146,2024-05-04,11942,21,3,,19.69,Recurring,Card,False
88480,2024-05-04,8532,19,1,,15.41,Recurring,Card,False
74884,2024-05-04,7238,19,1,,14.74,Recurring,Card,False
30648,2024-05-04,2873,20,2,,6.8,Recurring,Card,False
1973,2024-05-04,192,19,1,,21.89,Recurring,Card,False
42352,2024-05-04,4046,19,1,,11.09,Recurring,Card,False
60120,2024-05-04,5806,20,2,,16.67,Recurring,Card,False
14686,2024-05-04,1406,19,1,,17.27,Recurring,Card,False
74541,2024-05-04,7222,19,1,,17.21,Recurring,Card,False
40875,2024-05-04,3911,19,1,,12.76,Recurring,Card,False
88746,2024-05-04,8552,19,1,,10.21,Recurring,Card,False
88519,2024-05-04,8535,22,4,,21.42,Recurring,Card,False
76439,2024-05-04,7393,23,5,,26.27,Recurring,Card,False
24142,2024-05-04,2252,19,1,,11.76,Recurring,Card,False
123389,2024-05-04,11876,19,1,,15.93,Recurring,Card,False
88549,2024-05-04,8537,21,3,,22.45,Recurring,Card,False
53937,2024-05-04,5207,21,3,,22.19,Recurring,Card,False
40814,2024-05-04,3907,22,4,,10.04,Recurring,Card,False
60477,2024-05-04,5840,21,3,,9.86,Recurring,Card,False
91481,2024-05-04,8805,21,3,,16.5,Recurring,Card,False
14816,2024-05-04,1414,23,5,,31.5,Recurring,Card,False
74840,2024-05-04,7237,23,5,,17.56,Recurring,Card,False
35929,2024-05-04,3404,19,1,,8.94,Recurring,Card,False
74570,2024-05-04,7223,23,5,,8.57,Recurring,Card,False
99628,2024-05-04,9583,24,6,,13.27,Recurring,Card,False
53961,2024-05-04,5208,19,1,,16.47,Recurring,Card,False
24386,2024-05-04,2262,23,5,,14.8,Recurring,Card,False
2210,2024-05-04,214,19,1,,9.22,Recurring,Card,False
10761,2024-05-04,1043,19,1,,52.47,Recurring,Card,False
14772,2024-05-04,1412,23,5,,6.56,Recurring,Card,False
116001,2024-05-04,11191,19,1,,17.76,Recurring,Card,False
42191,2024-05-04,4037,21,3,,22.15,Recurring,Card,False
74746,2024-05-04,7232,22,4,,7.33,Recurring,Card,False
88667,2024-05-04,8543,22,4,,20.12,Recurring,Card,False
30170,2024-05-04,2828,19,1,,21.91,Recurring,Card,False
118006,2024-05-04,11377,19,1,,22.45,Recurring,Card,False
10856,2024-05-04,1057,20,2,,28.86,Recurring,Card,False
22284,2024-05-04,2091,19,1,,19.76,Recurring,Card,False
54112,2024-05-04,5221,19,1,,10.49,Recurring,Card,False
60276,2024-05-04,5819,19,1,,5.0,Recurring,Card,False
116441,2024-05-04,11229,19,1,,45.28,Recurring,Card,False
26729,2024-05-04,2509,20,2,,12.56,Recurring,Card,False
30585,2024-05-04,2865,19,1,,19.95,Recurring,Card,False
79818,2024-05-04,7711,20,2,,20.02,Recurring,Card,False
92306,2024-05-04,8883,19,1,,8.14,Recurring,Card,False
60195,2024-05-04,5815,20,2,,20.16,Recurring,Card,False
14727,2024-05-04,1408,20,2,,10.82,Recurring,Card,False
79796,2024-05-04,7706,19,1,,13.18,Recurring,Card,False
99764,2024-05-04,9599,20,2,,21.2,Recurring,Card,False
103897,2024-05-04,9991,19,1,,43.93,Recurring,Card,False
54137,2024-05-04,5223,23,5,,29.9,Recurring,Card,False
78786,2024-05-04,7612,19,1,,18.02,Recurring,Card,False
10835,2024-05-04,1056,19,1,,34.14,Recurring,Card,False
2050,2024-05-04,197,19,1,,7.54,Recurring,Card,False
60251,2024-05-04,5818,19,1,,17.28,Recurring,Card,False
123438,2024-05-04,11878,19,1,,19.66,Recurring,Card,False
26977,2024-05-04,2533,19,1,,6.25,Recurring,Card,False
104201,2024-05-04,10010,21,3,,29.3,Recurring,Card,False
74817,2024-05-04,7236,22,4,,21.43,Recurring,Card,False
22231,2024-05-04,2088,20,2,,10.78,Recurring,Card,False
54040,2024-05-04,5218,20,2,,25.59,Recurring,Card,False
22310,2024-05-04,2092,22,4,,12.54,Recurring,Card,False
74667,2024-05-04,7230,19,1,,8.78,Recurring,Card,False
34260,2024-05-04,3217,20,2,,7.14,Recurring,Card,False
42247,2024-05-04,4041,19,1,,13.71,Recurring,Card,False
88627,2024-05-04,8541,20,2,,25.61,Recurring,Card,False
92385,2024-05-04,8890,20,2,,8.7,Recurring,Card,False
123413,2024-05-04,11877,19,1,,11.64,Recurring,Card,False
111554,2024-05-04,10760,19,1,,24.54,Recurring,Card,False
54064,2024-05-04,5219,20,2,,10.55,Recurring,Card,False
111025,2024-05-04,10706,19,1,,7.32,Recurring,Card,False
60332,2024-05-04,5822,19,1,,18.86,Recurring,Card,False
10876,2024-05-04,1059,19,1,,22.05,Recurring,Card,False
38971,2024-05-04,3727,19,1,,17.12,Recurring,Card,False
101409,2024-05-04,9745,23,5,,41.05,Recurring,Card,False
103328,2024-05-04,9944,20,2,,19.49,Recurring,Card,False
99698,2024-05-04,9591,21,3,,11.45,Recurring,Card,False
42140,2024-05-04,4035,20,2,,11.95,Recurring,Card,False
74707,2024-05-04,7231,20,2,,10.79,Recurring,Card,False
118040,2024-05-04,11380,19,1,,14.05,Recurring,Card,False
11895,2024-05-04,1151,20,2,,21.24,Recurring,Card,False
29305,2024-05-04,2750,19,1,,12.45,Recurring,Card,False
92279,2024-05-04,8880,22,4,,5.0,Recurring,Card,False
13815,2024-05-04,1324,19,1,,15.43,Recurring,Card,False
74230,2024-05-04,7199,21,3,,12.5,Recurring,Card,False
111629,2024-05-04,10771,22,4,,35.49,Recurring,Card,False
34214,2024-05-04,3215,22,4,,19.79,Recurring,Card,False
91436,2024-05-04,8801,21,3,,25.74,Recurring,Card,False
88409,2024-05-04,8528,19,1,,5.0,Recurring,Card,False
117419,2024-05-04,11320,22,4,,33.6,Recurring,Card,False
60726,2024-05-04,5875,19,1,,12.89,Recurring,Card,False
30706,2024-05-04,2882,19,1,,16.36,Recurring,Card,False
22365,2024-05-04,2095,19,1,,11.62,Recurring,Card,False
27078,2024-05-04,2544,23,5,,27.03,Recurring,Card,False
22074,2024-05-04,2070,19,1,,25.71,Recurring,Card,False
108735,2024-05-04,10488,20,2,,12.82,Recurring,Card,False
53736,2024-05-04,5184,19,1,,12.79,Recurring,Card,False
80111,2024-05-04,7738,19,1,,8.25,Recurring,Card,False
14654,2024-05-04,1405,23,5,,7.57,Recurring,Card,False
2294,2024-05-04,221,20,2,,5.0,Recurring,Card,False
60061,2024-05-04,5797,19,1,,8.61,Recurring,Card,False
74347,2024-05-04,7206,20,2,,6.92,Recurring,Card,False
11936,2024-05-04,1154,19,1,,21.3,Recurring,Card,False
88440,2024-05-04,8530,21,3,,17.46,Recurring,Card,False
76380,2024-05-04,7390,21,3,,14.54,Recurring,Card,False
40781,2024-05-04,3904,19,1,,15.09,Recurring,Card,False
118203,2024-05-04,11395,23,5,,17.68,Recurring,Card,False
58529,2024-05-04,5652,19,1,,12.71,Recurring,Card,False
14983,2024-05-04,1432,19,1,,13.67,Recurring,Card,False
101465,2024-05-04,9748,19,1,,18.23,Recurring,Card,False
80082,2024-05-04,7737,19,1,,16.29,Recurring,Card,False
92568,2024-05-04,8907,19,1,,5.79,Recurring,Card,False
74960,2024-05-04,7247,19,1,,15.34,Recurring,Card,False
103361,2024-05-04,9946,21,3,,8.96,Recurring,Card,False
80139,2024-05-04,7740,19,1,,5.9,Recurring,Card,False
11967,2024-05-04,1155,19,1,,40.38,Recurring,Card,False
60028,2024-05-04,5796,19,1,,22.01,Recurring,Card,False
54315,2024-05-04,5250,21,3,,14.15,Recurring,Card,False
22051,2024-05-04,2069,19,1,,9.62,Recurring,Card,False
99433,2024-05-04,9561,23,5,,12.86,Recurring,Card,False
29636,2024-05-04,2781,21,3,,22.95,Recurring,Card,False
79658,2024-05-04,7693,19,1,,10.65,Recurring,Card,False
115825,2024-05-04,11180,20,2,,12.11,Recurring,Card,False
2334,2024-05-04,222,20,2,,13.35,Recurring,Card,False
104157,2024-05-04,10008,19,1,,8.47,Recurring,Card,False
55527,2024-05-04,5361,19,1,,19.62,Recurring,Card,False
88354,2024-05-04,8521,19,1,,12.79,Recurring,Card,False
117468,2024-05-04,11326,19,1,,26.92,Recurring,Card,False
106276,2024-05-04,10233,23,5,,14.58,Recurring,Card,False
78720,2024-05-04,7606,19,1,,13.08,Recurring,Card,False
60774,2024-05-04,5880,19,1,,31.17,Recurring,Card,False
103244,2024-05-04,9934,20,2,,14.47,Recurring,Card,False
123542,2024-05-04,11888,19,1,,8.46,Recurring,Card,False
74278,2024-05-04,7200,19,1,,20.72,Recurring,Card,False
53695,2024-05-04,5180,22,4,,11.05,Recurring,Card,False
27102,2024-05-04,2547,19,1,,16.62,Recurring,Card,False
10539,2024-05-04,1022,20,2,,22.45,Recurring,Card,False
42536,2024-05-04,4070,19,1,,19.03,Recurring,Card,False
968,2024-05-04,100,21,3,,16.92,Recurring,Card,False
38889,2024-05-04,3719,19,1,,20.18,Recurring,Card,False
111517,2024-05-04,10757,20,2,,16.43,Recurring,Card,False
14860,2024-05-04,1420,22,4,,13.31,Recurring,Card,False
123514,2024-05-04,11887,19,1,,11.0,Recurring,Card,False
53785,2024-05-04,5185,19,1,,24.45,Recurring,Card,False
53855,2024-05-04,5195,20,2,,13.99,Recurring,Card,False
60607,2024-05-04,5861,23,5,,11.64,Recurring,Card,False
74480,2024-05-04,7217,20,2,,30.35,Recurring,Card,False
913,2024-05-04,94,19,1,,10.17,Recurring,Card,False
13793,2024-05-04,1323,19,1,,28.1,Recurring,Card,False
79744,2024-05-04,7700,19,1,,12.17,Recurring,Card,False
60582,2024-05-04,5860,19,1,,6.54,Recurring,Card,False
106310,2024-05-04,10234,19,1,,24.11,Recurring,Card,False
103289,2024-05-04,9938,19,1,,8.26,Recurring,Card,False
123375,2024-05-04,11874,20,2,,11.99,Recurring,Card,False
1950,2024-05-04,190,19,1,,15.7,Recurring,Card,False
99562,2024-05-04,9575,22,4,,24.72,Recurring,Card,False
34743,2024-05-04,3278,21,3,,17.76,Recurring,Card,False
115943,2024-05-04,11187,19,1,,11.0,Recurring,Card,False
92497,2024-05-04,8900,20,2,,17.24,Recurring,Card,False
118133,2024-05-04,11390,19,1,,6.31,Recurring,Card,False
79973,2024-05-04,7727,21,3,,18.17,Recurring,Card,False
26931,2024-05-04,2531,22,4,,10.29,Recurring,Card,False
13834,2024-05-04,1326,22,4,,17.85,Recurring,Card,False
22339,2024-05-04,2093,23,5,,5.0,Recurring,Card,False
108549,2024-05-04,10469,19,1,,5.98,Recurring,Card,False
23130,2024-05-04,2169,20,2,,18.4,Recurring,Card,False
10673,2024-05-04,1035,19,1,,20.15,Recurring,Card,False
92238,2024-05-04,8877,19,1,,12.7,Recurring,Card,False
42384,2024-05-04,4049,19,1,,29.68,Recurring,Card,False
110276,2024-05-04,10644,19,1,,12.59,Recurring,Card,False
111671,2024-05-04,10773,19,1,,38.47,Recurring,Card,False
14930,2024-05-04,1426,19,1,,11.69,Recurring,Card,False
118191,2024-05-04,11393,19,1,,22.13,Recurring,Card,False
74403,2024-05-04,7211,23,5,,12.52,Recurring,Card,False
42053,2024-05-04,4027,23,5,,12.65,Recurring,Card,False
10604,2024-05-04,1031,19,1,,27.92,Recurring,Card,False
76481,2024-05-04,7399,22,4,,16.69,Recurring,Card,False
89625,2024-05-04,8647,19,1,,14.54,Recurring,Card,False
34337,2024-05-04,3224,23,5,,15.48,Recurring,Card,False
80034,2024-05-04,7732,19,1,,15.29,Recurring,Card,False
10923,2024-05-04,1061,19,1,,20.33,Recurring,Card,False
60651,2024-05-04,5866,19,1,,5.0,Recurring,Card,False
104229,2024-05-04,10012,19,1,,14.78,Recurring,Card,False
74443,2024-05-04,7215,23,5,,15.94,Recurring,Card,False
92534,2024-05-04,8904,19,1,,25.39,Recurring,Card,False
110228,2024-05-04,10643,20,2,,7.85,Recurring,Card,False
115908,2024-05-04,11186,21,3,,11.36,Recurring,Card,False
35867,2024-05-04,3400,22,4,,6.09,Recurring,Card,False
26042,2024-05-04,2432,21,3,,15.99,Recurring,Card,False
22160,2024-05-04,2079,23,5,,9.57,Recurring,Card,False
55634,2024-05-04,5370,19,1,,18.75,Recurring,Card,False
60628,2024-05-04,5863,19,1,,19.94,Recurring,Card,False
80011,2024-05-04,7728,22,4,,27.98,Recurring,Card,False
2236,2024-05-04,215,21,3,,22.38,Recurring,Card,False
99810,2024-05-04,9600,20,2,,11.36,Recurring,Card,False
108541,2024-05-04,10468,19,1,,34.9,Recurring,Card,False
92198,2024-05-04,8874,19,1,,12.85,Recurring,Card,False
111712,2024-05-04,10774,23,5,,52.89,Recurring,Card,False
38557,2024-05-04,3686,24,6,,5.0,Recurring,Card,False
88903,2024-05-04,8572,19,1,,22.86,Recurring,Card,False
109124,2024-05-04,10532,19,1,,12.93,Recurring,Card,False
116183,2024-05-04,11208,19,1,,13.07,Recurring,Card,False
25854,2024-05-04,2418,19,1,,7.92,Recurring,Card,False
62133,2024-05-04,6010,20,2,,9.71,Recurring,Card,False
101612,2024-05-04,9757,19,1,,12.7,Recurring,Card,False
78532,2024-05-04,7586,19,1,,22.67,Recurring,Card,False
27318,2024-05-04,2571,20,2,,17.03,Recurring,Card,False
41617,2024-05-04,3980,19,1,,8.08,Recurring,Card,False
1023,2024-05-04,102,22,4,,17.06,Recurring,Card,False
98909,2024-05-04,9503,21,3,,13.43,Recurring,Card,False
93267,2024-05-04,8971,20,2,,14.09,Recurring,Card,False
88696,2024-05-04,8545,23,5,,12.11,Recurring,Card,False
